time_ms,time_ts,v4,v5,g4,g5
1696392,1762292198.143388,2.512365,2.648035,0.006183,0.074018
1696392,1762292198.143391,2.513645,2.647715,0.006823,0.073858
1696393,1762292198.143399,2.502126,2.647715,0.001063,0.073858
1696393,1762292198.143410,2.513325,2.648355,0.006663,0.074178
1696397,1762292198.148049,2.509805,2.648035,0.004903,0.074018
1696397,1762292198.148078,2.510445,2.647395,0.005223,0.073698
1696397,1762292198.148085,2.509485,2.646755,0.004743,0.073378
1696397,1762292198.148091,2.509805,2.647395,0.004903,0.073698
1696398,1762292198.148456,2.504366,2.646115,0.002183,0.073058
1696398,1762292198.148489,2.511405,2.645475,0.005703,0.072738
1696398,1762292198.148497,2.506606,2.645156,0.003303,0.072578
1696398,1762292198.148503,2.505326,2.644516,0.002663,0.072258
1696398,1762292198.148510,2.503086,2.644196,0.001543,0.072098
1696398,1762292198.148516,2.513965,2.643236,0.006983,0.071618
1696411,1762292198.161397,2.505006,2.644196,0.002503,0.072098
1696411,1762292198.161420,2.510445,2.642596,0.005223,0.071298
1696411,1762292198.161426,2.516205,2.642596,0.008102,0.071298
1696411,1762292198.161477,2.511725,2.641636,0.005863,0.070818
1696411,1762292198.161495,2.513325,2.640036,0.006663,0.070018
1696411,1762292198.161502,2.504366,2.641636,0.002183,0.070818
1696411,1762292198.161508,2.499566,2.639076,-0.000217,0.069538
1696411,1762292198.161514,2.517165,2.639396,0.008582,0.069698
1696411,1762292198.161519,2.509165,2.638436,0.004583,0.069218
1696411,1762292198.161525,2.507565,2.637156,0.003783,0.068578
1696411,1762292198.161680,2.513005,2.635876,0.006503,0.067938
1696411,1762292198.161994,2.502446,2.636836,0.001223,0.068418
1696411,1762292198.162009,2.506926,2.634916,0.003463,0.067458
1696411,1762292198.162016,2.508205,2.635236,0.004103,0.067618
1696411,1762292198.162034,2.500846,2.633636,0.000423,0.066818
1696411,1762292198.162050,2.503086,2.632356,0.001543,0.066178
1696411,1762292198.162167,2.510765,2.632996,0.005383,0.066498
1696411,1762292198.162174,2.508845,2.631716,0.004423,0.065858
1696411,1762292198.162179,2.505006,2.631716,0.002503,0.065858
1696411,1762292198.162192,2.505966,2.629477,0.002983,0.064738
1696424,1762292198.175296,2.507246,2.629797,0.003623,0.064898
1696424,1762292198.175316,2.504686,2.628197,0.002343,0.064098
1696424,1762292198.175323,2.504686,2.628517,0.002343,0.064258
1696424,1762292198.175331,2.505326,2.627877,0.002663,0.063938
1696424,1762292198.175346,2.507885,2.628197,0.003943,0.064098
1696424,1762292198.175352,2.506926,2.625957,0.003463,0.062978
1696424,1762292198.175357,2.505966,2.625317,0.002983,0.062658
1696424,1762292198.175362,2.506926,2.624677,0.003463,0.062338
1696424,1762292198.175366,2.507565,2.624357,0.003783,0.062179
1696424,1762292198.175371,2.506606,2.624357,0.003303,0.062179
1696440,1762292198.191310,2.505326,2.622757,0.002663,0.061379
1696440,1762292198.191338,2.508205,2.623397,0.004103,0.061699
1696440,1762292198.191343,2.505006,2.622117,0.002503,0.061059
1696440,1762292198.191347,2.506606,2.622117,0.003303,0.061059
1696440,1762292198.191351,2.506286,2.622437,0.003143,0.061219
1696440,1762292198.191355,2.505646,2.619877,0.002823,0.059939
1696440,1762292198.191359,2.506606,2.619877,0.003303,0.059939
1696440,1762292198.191362,2.504686,2.619877,0.002343,0.059939
1696440,1762292198.191366,2.505006,2.619877,0.002503,0.059939
1696440,1762292198.191370,2.505326,2.618277,0.002663,0.059139
1696441,1762292198.191502,2.509805,2.618597,0.004903,0.059299
1696441,1762292198.191509,2.505966,2.617957,0.002983,0.058979
1696441,1762292198.191513,2.504366,2.617638,0.002183,0.058819
1696441,1762292198.191516,2.504686,2.617318,0.002343,0.058659
1696441,1762292198.191520,2.507246,2.617957,0.003623,0.058979
1696441,1762292198.191523,2.505326,2.617957,0.002663,0.058979
1696441,1762292198.191527,2.506926,2.616358,0.003463,0.058179
1696441,1762292198.191530,2.505646,2.617318,0.002823,0.058659
1696441,1762292198.191534,2.505966,2.616038,0.002983,0.058019
1696441,1762292198.191538,2.505646,2.616998,0.002823,0.058499
1696457,1762292198.207402,2.504686,2.616998,0.002343,0.058499
1696457,1762292198.207428,2.505646,2.616678,0.002823,0.058339
1696457,1762292198.207434,2.504046,2.618597,0.002023,0.059299
1696457,1762292198.207440,2.504366,2.615718,0.002183,0.057859
1696457,1762292198.207486,2.505326,2.617318,0.002663,0.058659
1696457,1762292198.207505,2.505006,2.617638,0.002503,0.058819
1696460,1762292198.210796,2.505326,2.618277,0.002663,0.059139
1696460,1762292198.210862,2.504686,2.619877,0.002343,0.059939
1696461,1762292198.211461,2.505326,2.618917,0.002663,0.059459
1696461,1762292198.211504,2.505326,2.621157,0.002663,0.060579
1696472,1762292198.223357,2.504686,2.621477,0.002343,0.060739
1696473,1762292198.223399,2.506606,2.622437,0.003303,0.061219
1696473,1762292198.223415,2.504686,2.622117,0.002343,0.061059
1696473,1762292198.223448,2.505646,2.623077,0.002823,0.061539
1696473,1762292198.223467,2.504686,2.623077,0.002343,0.061539
1696473,1762292198.223483,2.505326,2.624677,0.002663,0.062338
1696473,1762292198.223992,2.504366,2.626277,0.002183,0.063138
1696473,1762292198.224020,2.504686,2.626277,0.002343,0.063138
1696473,1762292198.224027,2.504366,2.628197,0.002183,0.064098
1696473,1762292198.224033,2.505646,2.628197,0.002823,0.064098
1696473,1762292198.224261,2.505006,2.630117,0.002503,0.065058
1696473,1762292198.224271,2.505006,2.629477,0.002503,0.064738
1696473,1762292198.224277,2.505646,2.631077,0.002823,0.065538
1696473,1762292198.224283,2.505326,2.630757,0.002663,0.065378
1696473,1762292198.224288,2.504686,2.632996,0.002343,0.066498
1696473,1762292198.224315,2.504366,2.633316,0.002183,0.066658
1696473,1762292198.224363,2.505006,2.634276,0.002503,0.067138
1696473,1762292198.224393,2.504686,2.637156,0.002343,0.068578
1696474,1762292198.224407,2.504686,2.636196,0.002343,0.068098
1696474,1762292198.224421,2.504686,2.638756,0.002343,0.069378
1696488,1762292198.238588,2.505646,2.637796,0.002823,0.068898
1696488,1762292198.238609,2.505006,2.639716,0.002503,0.069858
1696488,1762292198.238616,2.503406,2.639396,0.001703,0.069698
1696488,1762292198.238621,2.505006,2.640996,0.002503,0.070498
1696488,1762292198.238627,2.504366,2.641956,0.002183,0.070978
1696488,1762292198.238632,2.502766,2.642916,0.001383,0.071458
1696488,1762292198.238637,2.505006,2.643556,0.002503,0.071778
1696488,1762292198.238667,2.504366,2.644836,0.002183,0.072418
1696488,1762292198.238684,2.503726,2.645475,0.001863,0.072738
1696488,1762292198.238703,2.503726,2.646755,0.001863,0.073378
1696503,1762292198.253459,2.502446,2.648355,0.001223,0.074178
1696503,1762292198.253497,2.504046,2.647395,0.002023,0.073698
1696503,1762292198.253508,2.504046,2.649635,0.002023,0.074818
1696503,1762292198.253516,2.503406,2.649635,0.001703,0.074818
1696503,1762292198.253525,2.503726,2.649955,0.001863,0.074978
1696503,1762292198.253534,2.503726,2.651555,0.001863,0.075778
1696503,1762292198.253543,2.503086,2.652195,0.001543,0.076097
1696503,1762292198.253552,2.504366,2.654435,0.002183,0.077217
1696503,1762292198.253560,2.503726,2.654435,0.001863,0.077217
1696503,1762292198.253575,2.503726,2.655395,0.001863,0.077697
1696503,1762292198.253802,2.503406,2.656355,0.001703,0.078177
1696503,1762292198.253818,2.503726,2.657635,0.001863,0.078817
1696503,1762292198.253828,2.504366,2.657635,0.002183,0.078817
1696503,1762292198.253836,2.503726,2.658915,0.001863,0.079457
1696503,1762292198.253845,2.504366,2.658275,0.002183,0.079137
1696503,1762292198.253853,2.504366,2.660834,0.002183,0.080417
1696503,1762292198.253861,2.503726,2.660194,0.001863,0.080097
1696503,1762292198.253870,2.504046,2.662434,0.002023,0.081217
1696503,1762292198.253878,2.502766,2.661474,0.001383,0.080737
1696503,1762292198.253886,2.504366,2.662114,0.002183,0.081057
1696518,1762292198.269320,2.504046,2.662434,0.002023,0.081217
1696518,1762292198.269363,2.504686,2.663074,0.002343,0.081537
1696518,1762292198.269385,2.503406,2.664034,0.001703,0.082017
1696520,1762292198.270585,2.504046,2.664354,0.002023,0.082177
1696520,1762292198.270685,2.504046,2.665634,0.002023,0.082817
1696520,1762292198.271191,2.504686,2.664354,0.002343,0.082177
1696524,1762292198.274652,2.504046,2.665634,0.002023,0.082817
1696524,1762292198.275090,2.504366,2.665314,0.002183,0.082657
1696524,1762292198.275110,2.504366,2.665314,0.002183,0.082657
1696524,1762292198.275162,2.504046,2.665634,0.002023,0.082817
1696534,1762292198.285330,2.504366,2.665314,0.002183,0.082657
1696535,1762292198.285484,2.504046,2.665314,0.002023,0.082657
1696535,1762292198.285589,2.503406,2.665314,0.001703,0.082657
1696535,1762292198.285627,2.505326,2.665314,0.002663,0.082657
1696535,1762292198.285643,2.505006,2.664354,0.002503,0.082177
1696535,1762292198.285658,2.505326,2.664354,0.002663,0.082177
1696535,1762292198.285673,2.504366,2.664034,0.002183,0.082017
1696536,1762292198.286565,2.505646,2.664674,0.002823,0.082337
1696539,1762292198.290373,2.505326,2.664034,0.002663,0.082017
1696540,1762292198.290500,2.505006,2.663714,0.002503,0.081857
1696540,1762292198.290733,2.505966,2.662754,0.002983,0.081377
1696540,1762292198.291104,2.505646,2.662114,0.002823,0.081057
1696540,1762292198.291118,2.505966,2.661794,0.002983,0.080897
1696540,1762292198.291123,2.505966,2.662114,0.002983,0.081057
1696540,1762292198.291128,2.506286,2.660194,0.003143,0.080097
1696540,1762292198.291134,2.505646,2.661154,0.002823,0.080577
1696540,1762292198.291166,2.505966,2.658915,0.002983,0.079457
1696540,1762292198.291210,2.507246,2.660514,0.003623,0.080257
1696540,1762292198.291224,2.506286,2.657955,0.003143,0.078977
1696540,1762292198.291229,2.506606,2.656995,0.003303,0.078497
1696541,1762292198.291956,2.506606,2.657955,0.003303,0.078977
1696541,1762292198.291983,2.506926,2.655395,0.003463,0.077697
1696541,1762292198.291998,2.507246,2.656355,0.003623,0.078177
1696541,1762292198.292019,2.507246,2.654115,0.003623,0.077057
1696541,1762292198.292034,2.507565,2.655395,0.003783,0.077697
1696541,1762292198.292088,2.506926,2.652195,0.003463,0.076097
1696541,1762292198.292102,2.507885,2.653155,0.003943,0.076577
1696541,1762292198.292114,2.507885,2.652515,0.003943,0.076257
1696541,1762292198.292126,2.507565,2.652835,0.003783,0.076417
1696541,1762292198.292175,2.508525,2.649955,0.004263,0.074978
1696550,1762292198.301304,2.507565,2.648675,0.003783,0.074338
1696550,1762292198.301319,2.507246,2.648355,0.003623,0.074178
1696550,1762292198.301326,2.507885,2.647715,0.003943,0.073858
1696551,1762292198.301399,2.507565,2.646435,0.003783,0.073218
1696551,1762292198.301445,2.507885,2.645795,0.003943,0.072898
1696551,1762292198.301925,2.508205,2.645475,0.004103,0.072738
1696551,1762292198.301958,2.507246,2.643236,0.003623,0.071618
1696551,1762292198.301975,2.507885,2.644196,0.003943,0.072098
1696551,1762292198.302016,2.507246,2.641956,0.003623,0.070978
1696551,1762292198.302030,2.508525,2.642276,0.004263,0.071138
1696566,1762292198.317327,2.505966,2.639716,0.002983,0.069858
1696566,1762292198.317351,2.507565,2.638756,0.003783,0.069378
1696566,1762292198.317356,2.507885,2.638756,0.003943,0.069378
1696566,1762292198.317360,2.507565,2.635556,0.003783,0.067778
1696566,1762292198.317364,2.507246,2.635236,0.003623,0.067618
1696566,1762292198.317368,2.506926,2.632996,0.003463,0.066498
1696566,1762292198.317372,2.506286,2.634276,0.003143,0.067138
1696566,1762292198.317375,2.507565,2.632676,0.003783,0.066338
1696566,1762292198.317379,2.506286,2.631716,0.003143,0.065858
1696566,1762292198.317383,2.506286,2.628837,0.003143,0.064418
1696582,1762292198.333325,2.507246,2.627557,0.003623,0.063778
1696584,1762292198.334648,2.506286,2.627237,0.003143,0.063618
1696584,1762292198.334677,2.506926,2.626597,0.003463,0.063298
1696584,1762292198.334685,2.506286,2.626277,0.003143,0.063138
1696584,1762292198.334690,2.506286,2.624357,0.003143,0.062179
1696584,1762292198.334694,2.505646,2.624677,0.002823,0.062338
1696584,1762292198.334699,2.505966,2.621477,0.002983,0.060739
1696584,1762292198.334704,2.506286,2.622437,0.003143,0.061219
1696584,1762292198.334709,2.505966,2.620197,0.002983,0.060099
1696584,1762292198.334713,2.506606,2.620517,0.003303,0.060259
1696588,1762292198.338434,2.506286,2.618917,0.003143,0.059459
1696588,1762292198.338912,2.504366,2.617318,0.002183,0.058659
1696588,1762292198.338951,2.505966,2.617318,0.002983,0.058659
1696588,1762292198.339345,2.504366,2.615398,0.002183,0.057699
1696588,1762292198.339370,2.505326,2.616358,0.002663,0.058179
1696588,1762292198.339377,2.503726,2.615398,0.001863,0.057699
1696589,1762292198.339453,2.505006,2.614118,0.002503,0.057059
1696589,1762292198.339460,2.504366,2.613798,0.002183,0.056899
1696589,1762292198.339470,2.504366,2.612838,0.002183,0.056419
1696589,1762292198.339774,2.504366,2.612198,0.002183,0.056099
1696600,1762292198.350486,2.503726,2.612838,0.001863,0.056419
1696600,1762292198.351037,2.504046,2.610278,0.002023,0.055139
1696600,1762292198.351062,2.503726,2.609638,0.001863,0.054819
1696600,1762292198.351080,2.502766,2.609638,0.001383,0.054819
1696600,1762292198.351096,2.503406,2.608358,0.001703,0.054179
1696600,1762292198.351111,2.503086,2.608358,0.001543,0.054179
1696600,1762292198.351126,2.504046,2.608038,0.002023,0.054019
1696600,1762292198.351141,2.502766,2.608678,0.001383,0.054339
1696600,1762292198.351156,2.502126,2.606758,0.001063,0.053379
1696600,1762292198.351171,2.503406,2.607078,0.001703,0.053539
1696601,1762292198.351402,2.502446,2.605478,0.001223,0.052739
1696601,1762292198.351423,2.503086,2.606438,0.001543,0.053219
1696601,1762292198.351430,2.501806,2.605478,0.000903,0.052739
1696601,1762292198.351463,2.503086,2.606118,0.001543,0.053059
1696601,1762292198.351470,2.501166,2.605158,0.000583,0.052579
1696601,1762292198.351489,2.502126,2.605478,0.001063,0.052739
1696601,1762292198.351496,2.501486,2.605478,0.000743,0.052739
1696601,1762292198.351510,2.502766,2.605158,0.001383,0.052579
1696601,1762292198.351516,2.502126,2.605798,0.001063,0.052899
1696601,1762292198.351521,2.501486,2.605158,0.000743,0.052579
1696615,1762292198.365875,2.501806,2.606118,0.000903,0.053059
1696615,1762292198.365893,2.501486,2.606758,0.000743,0.053379
1696615,1762292198.365900,2.502126,2.607718,0.001063,0.053859
1696615,1762292198.365905,2.501806,2.606758,0.000903,0.053379
1696615,1762292198.365910,2.502126,2.608998,0.001063,0.054499
1696615,1762292198.365962,2.501166,2.609318,0.000583,0.054659
1696615,1762292198.366007,2.502126,2.609638,0.001063,0.054819
