time_ms,time_ts,phase,pos_steps,pos_ft,vel_fps,acc_fps2,t_ms
1643646,1762292145.080657,ACCEL,17,0.08345,0.12000,0.06980,1643646
1643651,1762292145.080665,ACCEL,17,0.08345,0.12000,0.06980,1643651
1643656,1762292145.080672,ACCEL,18,0.08836,0.12000,0.06994,1643656
1643661,1762292145.080678,ACCEL,18,0.08836,0.12000,0.06994,1643661
1643666,1762292145.080686,ACCEL,18,0.08836,0.12000,0.06994,1643666
1643671,1762292145.083267,ACCEL,18,0.08836,0.12000,0.06994,1643671
1643676,1762292145.083321,ACCEL,18,0.08836,0.12000,0.06994,1643676
1643681,1762292145.083546,ACCEL,18,0.08836,0.12000,0.06994,1643681
1643686,1762292145.083713,ACCEL,18,0.08836,0.12000,0.06994,1643686
1643691,1762292145.083766,ACCEL,18,0.08836,0.12000,0.06994,1643691
1643696,1762292145.083798,ACCEL,19,0.09327,0.12000,0.07008,1643696
1643701,1762292145.083827,ACCEL,19,0.09327,0.12000,0.07008,1643701
1643706,1762292145.084179,ACCEL,19,0.09327,0.12000,0.07008,1643706
1643711,1762292145.084209,ACCEL,19,0.09327,0.12000,0.07008,1643711
1643716,1762292145.084237,ACCEL,19,0.09327,0.12000,0.07008,1643716
1643721,1762292145.084262,ACCEL,19,0.09327,0.12000,0.07008,1643721
1643726,1762292145.084291,ACCEL,19,0.09327,0.12000,0.07008,1643726
1643731,1762292145.084316,ACCEL,19,0.09327,0.12000,0.07008,1643731
1643736,1762292145.084343,ACCEL,20,0.09817,0.12000,0.07021,1643736
1643741,1762292145.084370,ACCEL,20,0.09817,0.12000,0.07021,1643741
1643746,1762292145.084394,ACCEL,20,0.09817,0.12000,0.07021,1643746
1643751,1762292145.084443,ACCEL,20,0.09817,0.12000,0.07021,1643751
1643756,1762292145.084468,ACCEL,20,0.09817,0.12000,0.07021,1643756
1643761,1762292145.084480,ACCEL,20,0.09817,0.12000,0.07021,1643761
1643766,1762292145.084520,ACCEL,20,0.09817,0.12000,0.07021,1643766
1643771,1762292145.084532,ACCEL,20,0.09817,0.12000,0.07021,1643771
1643776,1762292145.084552,ACCEL,20,0.09817,0.12000,0.07021,1643776
1643781,1762292145.084561,ACCEL,21,0.10308,0.12000,0.07035,1643781
1643786,1762292145.084570,ACCEL,21,0.10308,0.12000,0.07035,1643786
1643791,1762292145.084623,ACCEL,21,0.10308,0.12000,0.07035,1643791
1643796,1762292145.084634,ACCEL,21,0.10308,0.12000,0.07035,1643796
1643801,1762292145.084645,ACCEL,21,0.10308,0.12000,0.07035,1643801
1643806,1762292145.084654,ACCEL,21,0.10308,0.12000,0.07035,1643806
1643811,1762292145.084664,ACCEL,21,0.10308,0.12000,0.07035,1643811
1643816,1762292145.084673,ACCEL,21,0.10308,0.12000,0.07035,1643816
1643821,1762292145.084706,ACCEL,22,0.10799,0.12000,0.07048,1643821
1643851,1762292145.363473,ACCEL,22,0.10799,0.12000,0.07048,1643851
1643856,1762292145.363495,ACCEL,22,0.10799,0.12000,0.07048,1643856
1643861,1762292145.363504,ACCEL,23,0.11290,0.12000,0.07062,1643861
1643866,1762292145.363515,ACCEL,23,0.11290,0.12000,0.07062,1643866
1643871,1762292145.363577,ACCEL,23,0.11290,0.12000,0.07062,1643871
1643876,1762292145.363584,ACCEL,23,0.11290,0.12000,0.07062,1643876
1643881,1762292145.363591,ACCEL,23,0.11290,0.12000,0.07062,1643881
1643886,1762292145.363598,ACCEL,23,0.11290,0.12000,0.07062,1643886
1643891,1762292145.363605,ACCEL,23,0.11290,0.12000,0.07062,1643891
1643896,1762292145.363611,ACCEL,23,0.11290,0.12000,0.07062,1643896
1643901,1762292145.363618,ACCEL,24,0.11781,0.12000,0.07075,1643901
1643906,1762292145.363625,ACCEL,24,0.11781,0.12000,0.07075,1643906
1643911,1762292145.363631,ACCEL,24,0.11781,0.12000,0.07075,1643911
1643916,1762292145.363638,ACCEL,24,0.11781,0.12000,0.07075,1643916
1643921,1762292145.363644,ACCEL,24,0.11781,0.12000,0.07075,1643921
1643926,1762292145.363651,ACCEL,24,0.11781,0.12000,0.07075,1643926
1643931,1762292145.363657,ACCEL,24,0.11781,0.12000,0.07075,1643931
1643936,1762292145.363663,ACCEL,24,0.11781,0.12000,0.07075,1643936
1643941,1762292145.363669,ACCEL,25,0.12272,0.12000,0.07089,1643941
1643946,1762292145.363676,ACCEL,25,0.12272,0.12000,0.07089,1643946
1643951,1762292145.363682,ACCEL,25,0.12272,0.12000,0.07089,1643951
1643956,1762292145.363688,ACCEL,25,0.12272,0.12000,0.07089,1643956
1643961,1762292145.363694,ACCEL,25,0.12272,0.12000,0.07089,1643961
1643966,1762292145.363700,ACCEL,25,0.12272,0.12000,0.07089,1643966
1643971,1762292145.363706,ACCEL,25,0.12272,0.12000,0.07089,1643971
1643976,1762292145.363712,ACCEL,25,0.12272,0.12000,0.07089,1643976
1643981,1762292145.363718,ACCEL,26,0.12763,0.12000,0.07103,1643981
1643986,1762292145.363726,ACCEL,26,0.12763,0.12000,0.07103,1643986
1643991,1762292145.363731,ACCEL,26,0.12763,0.12000,0.07103,1643991
1643996,1762292145.363738,ACCEL,26,0.12763,0.12000,0.07103,1643996
1644001,1762292145.363744,ACCEL,26,0.12763,0.12000,0.07103,1644001
1644006,1762292145.363749,ACCEL,26,0.12763,0.12000,0.07103,1644006
1644011,1762292145.363755,ACCEL,26,0.12763,0.12000,0.07103,1644011
1644016,1762292145.363762,ACCEL,26,0.12763,0.12000,0.07103,1644016
1644021,1762292145.363768,ACCEL,26,0.12763,0.12000,0.07103,1644021
1644026,1762292145.363775,ACCEL,27,0.13254,0.12000,0.07116,1644026
1644031,1762292145.363781,ACCEL,27,0.13254,0.12000,0.07116,1644031
1644036,1762292145.363787,ACCEL,27,0.13254,0.12000,0.07116,1644036
1644041,1762292145.363793,ACCEL,27,0.13254,0.12000,0.07116,1644041
1644046,1762292145.363799,ACCEL,27,0.13254,0.12000,0.07116,1644046
1644051,1762292145.363805,ACCEL,27,0.13254,0.12000,0.07116,1644051
1644056,1762292145.363811,ACCEL,27,0.13254,0.12000,0.07116,1644056
1644061,1762292145.363816,ACCEL,27,0.13254,0.12000,0.07116,1644061
1644066,1762292145.363822,ACCEL,28,0.13744,0.12000,0.07130,1644066
1644071,1762292145.363828,ACCEL,28,0.13744,0.12000,0.07130,1644071
1644076,1762292145.363834,ACCEL,28,0.13744,0.12000,0.07130,1644076
1644081,1762292145.363840,ACCEL,28,0.13744,0.12000,0.07130,1644081
1644086,1762292145.363846,ACCEL,28,0.13744,0.12000,0.07130,1644086
1644091,1762292145.363852,ACCEL,28,0.13744,0.12000,0.07130,1644091
1644096,1762292145.363858,ACCEL,28,0.13744,0.12000,0.07130,1644096
1644126,1762292145.621186,ACCEL,29,0.14235,0.12000,0.07143,1644126
1644131,1762292145.621212,ACCEL,29,0.14235,0.12000,0.07143,1644131
1644136,1762292145.621222,ACCEL,29,0.14235,0.12000,0.07143,1644136
1644141,1762292145.621229,ACCEL,29,0.14235,0.12000,0.07143,1644141
1644146,1762292145.621261,ACCEL,30,0.14726,0.12000,0.07157,1644146
1644151,1762292145.621272,ACCEL,30,0.14726,0.12000,0.07157,1644151
1644156,1762292145.621279,ACCEL,30,0.14726,0.12000,0.07157,1644156
1644161,1762292145.621286,ACCEL,30,0.14726,0.12000,0.07157,1644161
1644166,1762292145.621292,ACCEL,30,0.14726,0.12000,0.07157,1644166
1644171,1762292145.621299,ACCEL,30,0.14726,0.12000,0.07157,1644171
1644176,1762292145.621305,ACCEL,30,0.14726,0.12000,0.07157,1644176
1644181,1762292145.621346,ACCEL,30,0.14726,0.12000,0.07157,1644181
1644186,1762292145.621362,ACCEL,31,0.15217,0.12000,0.07170,1644186
1644191,1762292145.621372,ACCEL,31,0.15217,0.12000,0.07170,1644191
1644196,1762292145.621380,ACCEL,31,0.15217,0.12000,0.07170,1644196
1644201,1762292145.621387,ACCEL,31,0.15217,0.12000,0.07170,1644201
1644206,1762292145.621395,ACCEL,31,0.15217,0.12000,0.07170,1644206
1644211,1762292145.621403,ACCEL,31,0.15217,0.12000,0.07170,1644211
1644216,1762292145.621410,ACCEL,31,0.15217,0.12000,0.07170,1644216
1644221,1762292145.621417,ACCEL,31,0.15217,0.12000,0.07170,1644221
1644226,1762292145.621424,ACCEL,31,0.15217,0.12000,0.07170,1644226
1644231,1762292145.621431,ACCEL,32,0.15708,0.12000,0.07184,1644231
1644236,1762292145.621438,ACCEL,32,0.15708,0.12000,0.07184,1644236
1644241,1762292145.621445,ACCEL,32,0.15708,0.12000,0.07184,1644241
1644246,1762292145.621452,ACCEL,32,0.15708,0.12000,0.07184,1644246
1644251,1762292145.621459,ACCEL,32,0.15708,0.12000,0.07184,1644251
1644256,1762292145.621491,ACCEL,32,0.15708,0.12000,0.07184,1644256
1644261,1762292145.621533,ACCEL,32,0.15708,0.12000,0.07184,1644261
1644266,1762292145.621546,ACCEL,32,0.15708,0.12000,0.07184,1644266
1644271,1762292145.621556,ACCEL,33,0.16199,0.12000,0.07197,1644271
1644276,1762292145.621563,ACCEL,33,0.16199,0.12000,0.07197,1644276
1644281,1762292145.621570,ACCEL,33,0.16199,0.12000,0.07197,1644281
1644286,1762292145.621578,ACCEL,33,0.16199,0.12000,0.07197,1644286
1644291,1762292145.621585,ACCEL,33,0.16199,0.12000,0.07197,1644291
1644296,1762292145.621592,ACCEL,33,0.16199,0.12000,0.07197,1644296
1644301,1762292145.621599,ACCEL,33,0.16199,0.12000,0.07197,1644301
1644306,1762292145.621606,ACCEL,33,0.16199,0.12000,0.07197,1644306
1644311,1762292145.621617,ACCEL,34,0.16690,0.12000,0.07211,1644311
1644316,1762292145.621624,ACCEL,34,0.16690,0.12000,0.07211,1644316
1644321,1762292145.621631,ACCEL,34,0.16690,0.12000,0.07211,1644321
1644326,1762292145.621638,ACCEL,34,0.16690,0.12000,0.07211,1644326
1644331,1762292145.621645,ACCEL,34,0.16690,0.12000,0.07211,1644331
1644336,1762292145.621652,ACCEL,34,0.16690,0.12000,0.07211,1644336
1644341,1762292145.621659,ACCEL,34,0.16690,0.12000,0.07211,1644341
1644346,1762292145.621667,ACCEL,34,0.16690,0.12000,0.07211,1644346
1644351,1762292145.621675,ACCEL,35,0.17181,0.12000,0.07224,1644351
1644356,1762292145.621682,ACCEL,35,0.17181,0.12000,0.07224,1644356
1644361,1762292145.621690,ACCEL,35,0.17181,0.12000,0.07224,1644361
1644366,1762292145.621697,ACCEL,35,0.17181,0.12000,0.07224,1644366
1644371,1762292145.621703,ACCEL,35,0.17181,0.12000,0.07224,1644371
1644386,1762292145.881630,ACCEL,35,0.17181,0.12000,0.07224,1644386
1644391,1762292145.881653,ACCEL,36,0.17671,0.12000,0.07238,1644391
1644396,1762292145.881662,ACCEL,36,0.17671,0.12000,0.07238,1644396
1644401,1762292145.881670,ACCEL,36,0.17671,0.12000,0.07238,1644401
1644406,1762292145.881757,ACCEL,36,0.17671,0.12000,0.07238,1644406
1644411,1762292145.881764,ACCEL,36,0.17671,0.12000,0.07238,1644411
1644416,1762292145.881772,ACCEL,36,0.17671,0.12000,0.07238,1644416
1644421,1762292145.881778,ACCEL,36,0.17671,0.12000,0.07238,1644421
1644426,1762292145.881785,ACCEL,36,0.17671,0.12000,0.07238,1644426
1644431,1762292145.881791,ACCEL,37,0.18162,0.12000,0.07251,1644431
1644436,1762292145.881797,ACCEL,37,0.18162,0.12000,0.07251,1644436
1644441,1762292145.881804,ACCEL,37,0.18162,0.12000,0.07251,1644441
1644446,1762292145.881810,ACCEL,37,0.18162,0.12000,0.07251,1644446
1644451,1762292145.881817,ACCEL,37,0.18162,0.12000,0.07251,1644451
1644456,1762292145.881823,ACCEL,37,0.18162,0.12000,0.07251,1644456
1644461,1762292145.881829,ACCEL,37,0.18162,0.12000,0.07251,1644461
1644466,1762292145.881835,ACCEL,37,0.18162,0.12000,0.07251,1644466
1644471,1762292145.881841,ACCEL,37,0.18162,0.12000,0.07251,1644471
1644476,1762292145.881848,ACCEL,38,0.18653,0.12000,0.07265,1644476
1644481,1762292145.881854,ACCEL,38,0.18653,0.12000,0.07265,1644481
1644486,1762292145.881860,ACCEL,38,0.18653,0.12000,0.07265,1644486
1644491,1762292145.881866,ACCEL,38,0.18653,0.12000,0.07265,1644491
1644496,1762292145.881873,ACCEL,38,0.18653,0.12000,0.07265,1644496
1644501,1762292145.881882,ACCEL,38,0.18653,0.12000,0.07265,1644501
1644506,1762292145.881888,ACCEL,38,0.18653,0.12000,0.07265,1644506
1644511,1762292145.881894,ACCEL,38,0.18653,0.12000,0.07265,1644511
1644516,1762292145.881900,ACCEL,39,0.19144,0.12000,0.07278,1644516
1644521,1762292145.881906,ACCEL,39,0.19144,0.12000,0.07278,1644521
1644526,1762292145.881912,ACCEL,39,0.19144,0.12000,0.07278,1644526
1644531,1762292145.881918,ACCEL,39,0.19144,0.12000,0.07278,1644531
1644536,1762292145.881924,ACCEL,39,0.19144,0.12000,0.07278,1644536
1644541,1762292145.881930,ACCEL,39,0.19144,0.12000,0.07278,1644541
1644546,1762292145.881936,ACCEL,39,0.19144,0.12000,0.07278,1644546
1644551,1762292145.881942,ACCEL,39,0.19144,0.12000,0.07278,1644551
1644556,1762292145.881948,ACCEL,40,0.19635,0.12000,0.07292,1644556
1644561,1762292145.881953,ACCEL,40,0.19635,0.12000,0.07292,1644561
1644566,1762292145.881959,ACCEL,40,0.19635,0.12000,0.07292,1644566
1644571,1762292145.881965,ACCEL,40,0.19635,0.12000,0.07292,1644571
1644576,1762292145.881972,ACCEL,40,0.19635,0.12000,0.07292,1644576
1644581,1762292145.881978,ACCEL,40,0.19635,0.12000,0.07292,1644581
1644586,1762292145.881984,ACCEL,40,0.19635,0.12000,0.07292,1644586
1644591,1762292145.881990,ACCEL,40,0.19635,0.12000,0.07292,1644591
1644596,1762292145.881996,ACCEL,41,0.20126,0.12000,0.07305,1644596
1644601,1762292145.882002,ACCEL,41,0.20126,0.12000,0.07305,1644601
1644606,1762292145.882008,ACCEL,41,0.20126,0.12000,0.07305,1644606
1644611,1762292145.882014,ACCEL,41,0.20126,0.12000,0.07305,1644611
1644616,1762292145.882021,ACCEL,41,0.20126,0.12000,0.07305,1644616
1644621,1762292145.882026,ACCEL,41,0.20126,0.12000,0.07305,1644621
1644626,1762292145.882032,ACCEL,41,0.20126,0.12000,0.07305,1644626
1644631,1762292145.882043,ACCEL,41,0.20126,0.12000,0.07305,1644631
1644646,1762292146.142068,ACCEL,42,0.20617,0.12085,0.07371,1644646
1644651,1762292146.142090,ACCEL,42,0.20617,0.12085,0.07371,1644651
1644656,1762292146.142100,ACCEL,42,0.20617,0.12085,0.07371,1644656
1644661,1762292146.142108,ACCEL,42,0.20617,0.12085,0.07371,1644661
1644666,1762292146.142139,ACCEL,42,0.20617,0.12085,0.07371,1644666
1644671,1762292146.142146,ACCEL,42,0.20617,0.12085,0.07371,1644671
1644676,1762292146.142153,ACCEL,42,0.20617,0.12085,0.07371,1644676
1644681,1762292146.142160,ACCEL,43,0.21108,0.12385,0.07567,1644681
1644686,1762292146.142166,ACCEL,43,0.21108,0.12385,0.07567,1644686
1644691,1762292146.142172,ACCEL,43,0.21108,0.12385,0.07567,1644691
1644696,1762292146.142178,ACCEL,43,0.21108,0.12385,0.07567,1644696
1644701,1762292146.142184,ACCEL,43,0.21108,0.12385,0.07567,1644701
1644706,1762292146.142191,ACCEL,43,0.21108,0.12385,0.07567,1644706
1644711,1762292146.142201,ACCEL,43,0.21108,0.12385,0.07567,1644711
1644716,1762292146.142207,ACCEL,43,0.21108,0.12385,0.07567,1644716
1644721,1762292146.142214,ACCEL,44,0.21598,0.12685,0.07765,1644721
1644726,1762292146.142220,ACCEL,44,0.21598,0.12685,0.07765,1644726
1644731,1762292146.142227,ACCEL,44,0.21598,0.12685,0.07765,1644731
1644736,1762292146.142234,ACCEL,44,0.21598,0.12685,0.07765,1644736
1644741,1762292146.142240,ACCEL,44,0.21598,0.12685,0.07765,1644741
1644746,1762292146.142246,ACCEL,44,0.21598,0.12685,0.07765,1644746
1644751,1762292146.142252,ACCEL,44,0.21598,0.12685,0.07765,1644751
1644756,1762292146.142258,ACCEL,44,0.21598,0.12685,0.07765,1644756
1644761,1762292146.142264,ACCEL,45,0.22089,0.12986,0.07964,1644761
1644766,1762292146.142271,ACCEL,45,0.22089,0.12986,0.07964,1644766
1644771,1762292146.142277,ACCEL,45,0.22089,0.12986,0.07964,1644771
1644776,1762292146.142282,ACCEL,45,0.22089,0.12986,0.07964,1644776
1644781,1762292146.142289,ACCEL,45,0.22089,0.12986,0.07964,1644781
1644786,1762292146.142295,ACCEL,45,0.22089,0.12986,0.07964,1644786
1644791,1762292146.142301,ACCEL,45,0.22089,0.12986,0.07964,1644791
1644796,1762292146.142307,ACCEL,46,0.22580,0.13287,0.08163,1644796
1644801,1762292146.142313,ACCEL,46,0.22580,0.13287,0.08163,1644801
1644806,1762292146.142319,ACCEL,46,0.22580,0.13287,0.08163,1644806
1644811,1762292146.142325,ACCEL,46,0.22580,0.13287,0.08163,1644811
1644816,1762292146.142331,ACCEL,46,0.22580,0.13287,0.08163,1644816
1644821,1762292146.142337,ACCEL,46,0.22580,0.13287,0.08163,1644821
1644826,1762292146.142342,ACCEL,46,0.22580,0.13287,0.08163,1644826
1644831,1762292146.142360,ACCEL,46,0.22580,0.13287,0.08163,1644831
1644836,1762292146.142366,ACCEL,47,0.23071,0.13589,0.08364,1644836
1644841,1762292146.142372,ACCEL,47,0.23071,0.13589,0.08364,1644841
1644846,1762292146.142378,ACCEL,47,0.23071,0.13589,0.08364,1644846
1644851,1762292146.142383,ACCEL,47,0.23071,0.13589,0.08364,1644851
1644856,1762292146.142389,ACCEL,47,0.23071,0.13589,0.08364,1644856
1644861,1762292146.142395,ACCEL,47,0.23071,0.13589,0.08364,1644861
1644866,1762292146.142401,ACCEL,47,0.23071,0.13589,0.08364,1644866
1644871,1762292146.142407,ACCEL,48,0.23562,0.13892,0.08565,1644871
1644876,1762292146.142413,ACCEL,48,0.23562,0.13892,0.08565,1644876
1644881,1762292146.142418,ACCEL,48,0.23562,0.13892,0.08565,1644881
1644886,1762292146.142424,ACCEL,48,0.23562,0.13892,0.08565,1644886
1644891,1762292146.142430,ACCEL,48,0.23562,0.13892,0.08565,1644891
1644906,1762292146.414133,ACCEL,49,0.24053,0.14195,0.08768,1644906
1644911,1762292146.414165,ACCEL,49,0.24053,0.14195,0.08768,1644911
1644916,1762292146.414253,ACCEL,49,0.24053,0.14195,0.08768,1644916
1644921,1762292146.414299,ACCEL,49,0.24053,0.14195,0.08768,1644921
1644926,1762292146.414363,ACCEL,49,0.24053,0.14195,0.08768,1644926
1644931,1762292146.414386,ACCEL,49,0.24053,0.14195,0.08768,1644931
1644936,1762292146.414408,ACCEL,49,0.24053,0.14195,0.08768,1644936
1644941,1762292146.414471,ACCEL,49,0.24053,0.14195,0.08768,1644941
1644946,1762292146.414500,ACCEL,50,0.24544,0.14498,0.08972,1644946
1644951,1762292146.414531,ACCEL,50,0.24544,0.14498,0.08972,1644951
