time_ms,time_ts,v4,v5,g4,g5
1643010,1762292144.673242,2.499886,2.569961,-0.000057,0.034980
1643010,1762292144.673265,2.501166,2.569961,0.000583,0.034980
1643010,1762292144.673272,2.499246,2.574441,-0.000377,0.037220
1643010,1762292144.673278,2.499566,2.577000,-0.000217,0.038500
1643010,1762292144.673422,2.500526,2.576360,0.000263,0.038180
1643011,1762292144.674685,2.500846,2.580520,0.000423,0.040260
1643011,1762292144.674715,2.500526,2.580200,0.000263,0.040100
1643012,1762292144.674917,2.500846,2.583720,0.000423,0.041860
1643012,1762292144.674946,2.500206,2.583400,0.000103,0.041700
1643012,1762292144.674975,2.501806,2.585640,0.000903,0.042820
1643012,1762292144.674982,2.501486,2.587240,0.000743,0.043620
1643012,1762292144.674987,2.502126,2.589160,0.001063,0.044580
1643012,1762292144.675014,2.501166,2.590439,0.000583,0.045220
1643012,1762292144.675030,2.501486,2.593319,0.000743,0.046660
1643012,1762292144.675056,2.501806,2.596199,0.000903,0.048100
1643012,1762292144.675064,2.501486,2.595559,0.000743,0.047780
1643012,1762292144.675069,2.501806,2.599399,0.000903,0.049699
1643026,1762292144.688996,2.502766,2.598119,0.001383,0.049059
1643026,1762292144.689024,2.502446,2.602919,0.001223,0.051459
1643026,1762292144.689030,2.502126,2.601959,0.001063,0.050979
1643026,1762292144.689034,2.501806,2.604518,0.000903,0.052259
1643026,1762292144.689039,2.503086,2.604518,0.001543,0.052259
1643026,1762292144.689043,2.502126,2.608358,0.001063,0.054179
1643026,1762292144.689047,2.502766,2.608038,0.001383,0.054019
1643026,1762292144.689050,2.503086,2.610278,0.001543,0.055139
1643026,1762292144.689054,2.503086,2.612838,0.001543,0.056419
1643026,1762292144.689057,2.503086,2.612518,0.001543,0.056259
1643042,1762292144.705384,2.503726,2.614438,0.001863,0.057219
1643042,1762292144.705419,2.504046,2.614438,0.002023,0.057219
1643042,1762292144.705424,2.503086,2.618277,0.001543,0.059139
1643042,1762292144.705464,2.503406,2.617318,0.001703,0.058659
1643046,1762292144.709316,2.503086,2.619237,0.001543,0.059619
1643046,1762292144.709400,2.503726,2.618917,0.001863,0.059459
1643046,1762292144.709830,2.504046,2.621157,0.002023,0.060579
1643046,1762292144.709843,2.504366,2.622757,0.002183,0.061379
1643046,1762292144.709850,2.504686,2.621797,0.002343,0.060899
1643046,1762292144.709855,2.505326,2.624997,0.002663,0.062498
1643047,1762292144.710735,2.504686,2.624997,0.002343,0.062498
1643048,1762292144.711803,2.505326,2.626917,0.002663,0.063458
1643048,1762292144.711847,2.505646,2.627237,0.002823,0.063618
1643049,1762292144.711895,2.506286,2.628197,0.003143,0.064098
1643049,1762292144.711908,2.505646,2.628837,0.002823,0.064418
1643049,1762292144.711936,2.505646,2.628837,0.002823,0.064418
1643049,1762292144.711965,2.506606,2.629157,0.003303,0.064578
1643049,1762292144.711989,2.505966,2.630757,0.002983,0.065378
1643049,1762292144.711995,2.507246,2.632036,0.003623,0.066018
1643049,1762292144.712001,2.506926,2.631397,0.003463,0.065698
1643057,1762292144.720406,2.507565,2.632356,0.003783,0.066178
1643060,1762292144.722923,2.508205,2.632996,0.004103,0.066498
1643060,1762292144.723429,2.507246,2.633636,0.003623,0.066818
1643060,1762292144.723462,2.507885,2.633636,0.003943,0.066818
1643060,1762292144.723504,2.507885,2.633316,0.003943,0.066658
1643060,1762292144.723532,2.508525,2.633956,0.004263,0.066978
1643060,1762292144.723576,2.509165,2.634276,0.004583,0.067138
1643060,1762292144.723590,2.508205,2.634276,0.004103,0.067138
1643060,1762292144.723597,2.508845,2.634276,0.004423,0.067138
1643060,1762292144.723602,2.508845,2.633956,0.004423,0.066978
1643060,1762292144.723781,2.508845,2.633636,0.004423,0.066818
1643060,1762292144.723795,2.508525,2.634276,0.004263,0.067138
1643060,1762292144.723801,2.509165,2.633316,0.004583,0.066658
1643060,1762292144.723809,2.508845,2.632676,0.004423,0.066338
1643060,1762292144.723832,2.509165,2.632676,0.004583,0.066338
1643060,1762292144.723837,2.509805,2.632356,0.004903,0.066178
1643060,1762292144.723843,2.509165,2.631397,0.004583,0.065698
1643060,1762292144.723857,2.510125,2.631397,0.005063,0.065698
1643061,1762292144.724221,2.509485,2.631077,0.004743,0.065538
1643061,1762292144.724288,2.509485,2.630757,0.004743,0.065378
1643074,1762292144.737039,2.509805,2.629477,0.004903,0.064738
1643074,1762292144.737094,2.509485,2.630117,0.004743,0.065058
1643074,1762292144.737103,2.510445,2.629477,0.005223,0.064738
1643074,1762292144.737111,2.509165,2.628197,0.004583,0.064098
1643074,1762292144.737118,2.510765,2.627557,0.005383,0.063778
1643074,1762292144.737125,2.510125,2.627237,0.005063,0.063618
1643074,1762292144.737133,2.509485,2.626277,0.004743,0.063138
1643074,1762292144.737140,2.509485,2.625637,0.004743,0.062818
1643074,1762292144.737147,2.509165,2.624037,0.004583,0.062019
1643074,1762292144.737157,2.510125,2.623077,0.005063,0.061539
1643089,1762292144.752360,2.510445,2.623717,0.005223,0.061859
1643089,1762292144.752388,2.510125,2.622437,0.005063,0.061219
1643089,1762292144.752393,2.509805,2.622117,0.004903,0.061059
1643089,1762292144.752397,2.509805,2.620517,0.004903,0.060259
1643089,1762292144.752401,2.509805,2.619557,0.004903,0.059779
1643089,1762292144.752405,2.510445,2.619557,0.005223,0.059779
1643089,1762292144.752409,2.510125,2.620197,0.005063,0.060099
1643089,1762292144.752412,2.509805,2.618917,0.004903,0.059459
1643089,1762292144.752416,2.509805,2.618917,0.004903,0.059459
1643089,1762292144.752420,2.510445,2.616358,0.005223,0.058179
1643089,1762292144.752649,2.509805,2.616678,0.004903,0.058339
1643089,1762292144.752669,2.509485,2.617318,0.004743,0.058659
1643089,1762292144.752674,2.509805,2.614118,0.004903,0.057059
1643089,1762292144.752678,2.510125,2.615398,0.005063,0.057699
1643089,1762292144.752682,2.508845,2.614118,0.004423,0.057059
1643089,1762292144.752686,2.509165,2.613478,0.004583,0.056739
1643089,1762292144.752689,2.509485,2.613478,0.004743,0.056739
1643089,1762292144.752692,2.508845,2.613478,0.004423,0.056739
1643089,1762292144.752696,2.508525,2.612838,0.004263,0.056419
1643089,1762292144.752702,2.508205,2.610918,0.004103,0.055459
1643105,1762292144.768354,2.508525,2.610918,0.004263,0.055459
1643107,1762292144.770287,2.506926,2.610278,0.003463,0.055139
1643107,1762292144.770391,2.507565,2.609638,0.003783,0.054819
1643107,1762292144.770413,2.508205,2.609958,0.004103,0.054979
1643107,1762292144.770419,2.508205,2.609958,0.004103,0.054979
1643107,1762292144.770424,2.507246,2.608358,0.003623,0.054179
1643107,1762292144.770446,2.506926,2.608998,0.003463,0.054499
1643107,1762292144.770477,2.508205,2.607718,0.004103,0.053859
1643107,1762292144.770519,2.506606,2.607718,0.003303,0.053859
1643110,1762292144.773873,2.506286,2.607398,0.003143,0.053699
1643124,1762292144.787085,2.506286,2.606118,0.003143,0.053059
1643124,1762292144.787122,2.505646,2.606758,0.002823,0.053379
1643124,1762292144.787129,2.506286,2.606118,0.003143,0.053059
1643124,1762292144.787135,2.505326,2.606118,0.002663,0.053059
1643124,1762292144.787141,2.505646,2.605158,0.002823,0.052579
1643124,1762292144.787147,2.505006,2.605158,0.002503,0.052579
1643124,1762292144.787152,2.505646,2.606118,0.002823,0.053059
1643124,1762292144.787157,2.504686,2.606438,0.002343,0.053219
1643124,1762292144.787162,2.504046,2.606438,0.002023,0.053219
1643124,1762292144.787170,2.505006,2.604518,0.002503,0.052259
1643124,1762292144.787377,2.504046,2.605798,0.002023,0.052899
1643124,1762292144.787410,2.504366,2.606758,0.002183,0.053379
1643124,1762292144.787764,2.504366,2.605798,0.002183,0.052899
1643124,1762292144.787771,2.503086,2.606118,0.001543,0.053059
1643124,1762292144.787778,2.504046,2.606438,0.002023,0.053219
1643124,1762292144.787783,2.503086,2.607718,0.001543,0.053859
1643124,1762292144.787787,2.503406,2.606758,0.001703,0.053379
1643124,1762292144.787793,2.503086,2.607718,0.001543,0.053859
1643124,1762292144.787800,2.503726,2.608358,0.001863,0.054179
1643124,1762292144.787804,2.503086,2.608998,0.001543,0.054499
1643137,1762292144.800742,2.503086,2.609318,0.001543,0.054659
1643137,1762292144.800766,2.502126,2.608358,0.001063,0.054179
1643137,1762292144.800774,2.502446,2.610278,0.001223,0.055139
1643137,1762292144.800780,2.502126,2.610918,0.001063,0.055459
1643137,1762292144.800802,2.502126,2.610918,0.001063,0.055459
1643137,1762292144.800808,2.502446,2.609958,0.001223,0.054979
1643137,1762292144.800814,2.503086,2.611238,0.001543,0.055619
1643137,1762292144.800821,2.502766,2.611878,0.001383,0.055939
1643137,1762292144.800827,2.501486,2.612518,0.000743,0.056259
1643137,1762292144.800832,2.501486,2.611238,0.000743,0.055619
1643138,1762292144.801017,2.502766,2.612518,0.001383,0.056259
1643138,1762292144.801040,2.502446,2.613798,0.001223,0.056899
1643138,1762292144.801047,2.501486,2.613478,0.000743,0.056739
1643138,1762292144.801054,2.501486,2.613798,0.000743,0.056899
1643138,1762292144.801059,2.500846,2.614118,0.000423,0.057059
1643138,1762292144.801065,2.501806,2.614758,0.000903,0.057379
1643138,1762292144.801070,2.500526,2.614118,0.000263,0.057059
1643138,1762292144.801076,2.500846,2.613478,0.000423,0.056739
1643138,1762292144.801081,2.500846,2.614438,0.000423,0.057219
1643138,1762292144.801086,2.501166,2.615078,0.000583,0.057539
1643153,1762292144.815974,2.501166,2.615078,0.000583,0.057539
1643153,1762292144.815993,2.501166,2.614758,0.000583,0.057379
1643153,1762292144.815998,2.501166,2.615398,0.000583,0.057699
1643153,1762292144.816002,2.501166,2.615398,0.000583,0.057699
1643153,1762292144.816006,2.500526,2.616358,0.000263,0.058179
1643153,1762292144.816010,2.501166,2.615398,0.000583,0.057699
1643153,1762292144.816013,2.501166,2.616038,0.000583,0.058019
1643153,1762292144.816020,2.501166,2.616038,0.000583,0.058019
1643153,1762292144.816023,2.500206,2.616358,0.000103,0.058179
1643153,1762292144.816027,2.501166,2.616998,0.000583,0.058499
1643168,1762292144.831485,2.500526,2.616998,0.000263,0.058499
1643168,1762292144.831527,2.501486,2.616998,0.000743,0.058499
1643168,1762292144.831539,2.501486,2.616998,0.000743,0.058499
1643169,1762292144.832575,2.501166,2.618917,0.000583,0.059459
1643169,1762292144.832603,2.500846,2.618277,0.000423,0.059139
1643171,1762292144.833963,2.501806,2.617957,0.000903,0.058979
1643171,1762292144.834004,2.502126,2.617957,0.001063,0.058979
1643171,1762292144.834013,2.502126,2.619237,0.001063,0.059619
1643172,1762292144.835771,2.502446,2.619877,0.001223,0.059939
1643172,1762292144.836884,2.502126,2.619877,0.001063,0.059939
1643187,1762292144.849967,2.502446,2.619877,0.001223,0.059939
1643187,1762292144.849995,2.502446,2.620837,0.001223,0.060419
1643187,1762292144.850047,2.502766,2.620517,0.001383,0.060259
1643187,1762292144.850080,2.502766,2.619877,0.001383,0.059939
1643187,1762292144.850139,2.503726,2.620517,0.001863,0.060259
1643187,1762292144.850153,2.504366,2.621477,0.002183,0.060739
1643187,1762292144.850190,2.503086,2.621477,0.001543,0.060739
1643187,1762292144.850223,2.503726,2.620837,0.001863,0.060419
1643187,1762292144.850236,2.504046,2.621157,0.002023,0.060579
1643187,1762292144.850277,2.503726,2.621797,0.001863,0.060899
1643188,1762292144.851219,2.504046,2.621797,0.002023,0.060899
1643188,1762292144.851241,2.503726,2.622117,0.001863,0.061059
1643188,1762292144.851255,2.504686,2.621157,0.002343,0.060579
1643188,1762292144.851286,2.504366,2.622757,0.002183,0.061379
1643188,1762292144.851313,2.504366,2.622117,0.002183,0.061059
1643188,1762292144.851320,2.503726,2.622437,0.001863,0.061219
1643188,1762292144.851338,2.504366,2.622117,0.002183,0.061059
1643188,1762292144.851344,2.503726,2.621797,0.001863,0.060899
1643188,1762292144.851389,2.504686,2.621797,0.002343,0.060899
1643188,1762292144.851408,2.505006,2.621477,0.002503,0.060739
1643189,1762292144.852182,2.504686,2.622757,0.002343,0.061379
1643189,1762292144.852197,2.505326,2.621797,0.002663,0.060899
1643189,1762292144.852208,2.505326,2.621157,0.002663,0.060579
1643189,1762292144.852217,2.505006,2.620837,0.002503,0.060419
1643189,1762292144.852258,2.505326,2.619877,0.002663,0.059939
1643189,1762292144.852283,2.505646,2.619237,0.002823,0.059619
1643189,1762292144.852313,2.505966,2.618917,0.002983,0.059459
1643189,1762292144.852326,2.505966,2.620197,0.002983,0.060099
1643189,1762292144.852337,2.506286,2.619237,0.003143,0.059619
1643190,1762292144.853663,2.505966,2.619557,0.002983,0.059779
1643200,1762292144.863657,2.507246,2.617957,0.003623,0.058979
1643200,1762292144.863679,2.507565,2.616998,0.003783,0.058499
1643200,1762292144.863687,2.506926,2.617318,0.003463,0.058659
1643200,1762292144.863698,2.506926,2.615398,0.003463,0.057699
1643200,1762292144.863705,2.506926,2.614438,0.003463,0.057219
1643200,1762292144.863712,2.508525,2.613478,0.004263,0.056739
1643200,1762292144.863742,2.507246,2.614118,0.003623,0.057059
1643200,1762292144.863763,2.506926,2.612838,0.003463,0.056419
1643200,1762292144.863770,2.507885,2.613158,0.003943,0.056579
1643200,1762292144.863776,2.507565,2.609958,0.003783,0.054979
1643216,1762292144.879636,2.508205,2.610918,0.004103,0.055459
1643216,1762292144.879685,2.508525,2.608358,0.004263,0.054179
1643216,1762292144.879697,2.508205,2.609318,0.004103,0.054659
1643216,1762292144.879706,2.508205,2.607078,0.004103,0.053539
1643216,1762292144.879717,2.508205,2.604838,0.004103,0.052419
1643216,1762292144.879727,2.508205,2.605478,0.004103,0.052739
1643216,1762292144.879737,2.508525,2.602919,0.004263,0.051459
1643216,1762292144.879747,2.508525,2.603239,0.004263,0.051619
1643216,1762292144.879758,2.508205,2.600999,0.004103,0.050499
1643216,1762292144.879767,2.507885,2.600999,0.003943,0.050499
1643232,1762292144.895479,2.508525,2.598439,0.004263,0.049219
1643232,1762292144.895497,2.508205,2.599079,0.004103,0.049539
1643232,1762292144.895502,2.508205,2.596839,0.004103,0.048420
1643232,1762292144.895506,2.507885,2.594279,0.003943,0.047140
1643232,1762292144.895517,2.508525,2.593959,0.004263,0.046980
1643232,1762292144.895521,2.508845,2.592039,0.004423,0.046020
1643232,1762292144.895524,2.508205,2.592359,0.004103,0.046180
1643232,1762292144.895528,2.507885,2.589160,0.003943,0.044580
1643232,1762292144.895531,2.507565,2.589800,0.003783,0.044900
1643232,1762292144.895535,2.507565,2.588200,0.003783,0.044100
1643237,1762292144.900551,2.508525,2.586920,0.004263,0.043460
1643237,1762292144.900652,2.507565,2.586280,0.003783,0.043140
1643237,1762292144.900690,2.507246,2.585320,0.003623,0.042660
1643237,1762292144.900707,2.507246,2.583400,0.003623,0.041700
1643238,1762292144.901837,2.508205,2.581800,0.004103,0.040900
1643238,1762292144.901857,2.508205,2.582440,0.004103,0.041220
1643239,1762292144.901885,2.508205,2.581480,0.004103,0.040740
1643239,1762292144.901892,2.507565,2.580840,0.003783,0.040420
1643239,1762292144.901928,2.507565,2.578920,0.003783,0.039460
1643239,1762292144.901936,2.508525,2.578600,0.004263,0.039300
1643248,1762292144.911232,2.507885,2.577960,0.003943,0.038980
1643248,1762292144.911254,2.506926,2.577960,0.003463,0.038980
1643248,1762292144.911261,2.506926,2.577000,0.003463,0.038500
1643248,1762292144.911266,2.507246,2.577320,0.003623,0.038660
1643248,1762292144.911272,2.505966,2.577000,0.002983,0.038500
1643248,1762292144.911277,2.506926,2.577000,0.003463,0.038500
1643248,1762292144.911281,2.506926,2.576041,0.003463,0.038020
1643248,1762292144.911295,2.506926,2.575401,0.003463,0.037700
1643248,1762292144.911300,2.507246,2.576041,0.003623,0.038020
1643248,1762292144.911315,2.505966,2.575401,0.002983,0.037700
1643248,1762292144.911504,2.506286,2.575721,0.003143,0.037860
1643248,1762292144.911525,2.506926,2.575721,0.003463,0.037860
1643248,1762292144.911531,2.505966,2.576041,0.002983,0.038020
1643248,1762292144.911536,2.505006,2.576360,0.002503,0.038180
1643248,1762292144.911542,2.505006,2.575401,0.002503,0.037700
1643248,1762292144.911548,2.505966,2.576041,0.002983,0.038020
1643248,1762292144.911552,2.504686,2.577640,0.002343,0.038820
1643248,1762292144.911557,2.505006,2.576680,0.002503,0.038340
1643248,1762292144.911562,2.504686,2.577000,0.002343,0.038500
1643248,1762292144.911567,2.504366,2.577000,0.002183,0.038500
1643263,1762292144.926162,2.504046,2.577640,0.002023,0.038820
1643263,1762292144.926183,2.504366,2.577640,0.002183,0.038820
1643263,1762292144.926187,2.504046,2.578920,0.002023,0.039460
1643263,1762292144.926191,2.503726,2.579240,0.001863,0.039620
1643263,1762292144.926195,2.504046,2.580520,0.002023,0.040260
1643263,1762292144.926199,2.503726,2.581480,0.001863,0.040740
1643263,1762292144.926203,2.504366,2.581480,0.002183,0.040740
1643263,1762292144.926207,2.503726,2.582120,0.001863,0.041060
1643263,1762292144.926211,2.502766,2.583080,0.001383,0.041540
1643263,1762292144.926223,2.503086,2.584040,0.001543,0.042020
1643279,1762292144.942177,2.504046,2.584040,0.002023,0.042020
1643279,1762292144.942208,2.504046,2.585640,0.002023,0.042820
1643279,1762292144.942213,2.503406,2.585320,0.001703,0.042660
1643279,1762292144.942218,2.503406,2.587240,0.001703,0.043620
1643279,1762292144.942222,2.502446,2.586280,0.001223,0.043140
1643279,1762292144.942227,2.502766,2.589160,0.001383,0.044580
1643279,1762292144.942231,2.503726,2.591399,0.001863,0.045700
1643279,1762292144.942235,2.504046,2.591079,0.002023,0.045540
1643279,1762292144.942239,2.503086,2.592999,0.001543,0.046500
1643279,1762292144.942248,2.502766,2.592359,0.001383,0.046180
1643296,1762292144.959259,2.502766,2.595239,0.001383,0.047620
1643296,1762292144.959289,2.502766,2.595239,0.001383,0.047620
1643296,1762292144.959296,2.502766,2.597479,0.001383,0.048739
1643296,1762292144.959301,2.501806,2.597479,0.000903,0.048739
1643296,1762292144.959306,2.501806,2.600039,0.000903,0.050019
1643296,1762292144.959310,2.501806,2.601639,0.000903,0.050819
1643296,1762292144.959330,2.501806,2.602279,0.000903,0.051139
1643296,1762292144.959337,2.501486,2.606118,0.000743,0.053059
1643296,1762292144.959357,2.501166,2.604198,0.000583,0.052099
1643296,1762292144.959366,2.501486,2.606438,0.000743,0.053219
1643301,1762292144.964014,2.502126,2.607078,0.001063,0.053539
1643301,1762292144.964036,2.502126,2.608998,0.001063,0.054499
1643301,1762292144.964042,2.501166,2.608998,0.000583,0.054499
1643301,1762292144.964047,2.500846,2.611238,0.000423,0.055619
1643301,1762292144.964052,2.501486,2.611558,0.000743,0.055779
1643301,1762292144.964067,2.501806,2.612518,0.000903,0.056259
1643301,1762292144.964101,2.501486,2.614758,0.000743,0.057379
1643301,1762292144.964140,2.500846,2.614758,0.000423,0.057379
1643301,1762292144.964146,2.500846,2.616358,0.000423,0.058179
1643301,1762292144.964151,2.501486,2.615718,0.000743,0.057859
1643311,1762292144.974146,2.501166,2.619237,0.000583,0.059619
1643312,1762292144.975445,2.501166,2.617957,0.000583,0.058979
1643314,1762292144.977803,2.502126,2.618597,0.001063,0.059299
1643315,1762292144.978413,2.501486,2.619877,0.000743,0.059939
1643315,1762292144.978450,2.501486,2.621157,0.000743,0.060579
1643315,1762292144.978468,2.501166,2.620837,0.000583,0.060419
1643315,1762292144.978493,2.502126,2.622437,0.001063,0.061219
1643315,1762292144.978518,2.501486,2.624037,0.000743,0.062019
1643315,1762292144.978549,2.502446,2.622437,0.001223,0.061219
1643315,1762292144.978581,2.502126,2.623717,0.001063,0.061859
1643316,1762292144.979258,2.502126,2.622757,0.001063,0.061379
1643316,1762292144.979274,2.501806,2.624357,0.000903,0.062179
1643316,1762292144.979299,2.502126,2.624357,0.001063,0.062179
1643316,1762292144.979315,2.502126,2.624677,0.001063,0.062338
1643316,1762292144.979370,2.503086,2.625317,0.001543,0.062658
1643316,1762292144.979387,2.502446,2.625637,0.001223,0.062818
1643316,1762292144.979403,2.503086,2.624997,0.001543,0.062498
1643316,1762292144.979440,2.503406,2.626277,0.001703,0.063138
1643316,1762292144.979476,2.502446,2.625957,0.001223,0.062978
1643316,1762292144.979516,2.502766,2.625637,0.001383,0.062818
1643326,1762292144.989408,2.503726,2.626277,0.001863,0.063138
1643326,1762292144.989446,2.504046,2.626597,0.002023,0.063298
1643326,1762292144.989462,2.504046,2.627237,0.002023,0.063618
1643326,1762292144.989481,2.503726,2.628517,0.001863,0.064258
1643326,1762292144.989496,2.503726,2.626277,0.001863,0.063138
1643326,1762292144.989550,2.503726,2.626917,0.001863,0.063458
1643326,1762292144.989610,2.503086,2.627237,0.001543,0.063618
1643326,1762292144.989637,2.504046,2.627237,0.002023,0.063618
1643326,1762292144.989651,2.504686,2.625637,0.002343,0.062818
1643326,1762292144.989687,2.504046,2.625957,0.002023,0.062978
1643328,1762292144.990943,2.504686,2.625957,0.002343,0.062978
1643328,1762292144.990984,2.505006,2.626277,0.002503,0.063138
1643328,1762292144.990993,2.505006,2.625317,0.002503,0.062658
1643328,1762292144.990998,2.505966,2.624997,0.002983,0.062498
1643328,1762292144.991004,2.505646,2.619237,0.002823,0.059619
1643328,1762292144.991040,2.505966,2.624677,0.002983,0.062338
1643328,1762292144.991046,2.507246,2.624357,0.003623,0.062179
1643328,1762292144.991074,2.506606,2.620517,0.003303,0.060259
1643328,1762292144.991093,2.507246,2.623397,0.003623,0.061699
1643328,1762292144.991121,2.505966,2.623717,0.002983,0.061859
1643341,1762292145.004873,2.507246,2.620837,0.003623,0.060419
1643342,1762292145.004896,2.506926,2.620837,0.003463,0.060419
1643342,1762292145.004904,2.507885,2.619557,0.003943,0.059779
1643342,1762292145.004909,2.507885,2.612838,0.003943,0.056419
1643342,1762292145.004914,2.507565,2.618277,0.003783,0.059139
1643342,1762292145.004919,2.508525,2.606438,0.004263,0.053219
1643342,1762292145.004924,2.507885,2.617638,0.003943,0.058819
1643342,1762292145.004928,2.509165,2.618917,0.004583,0.059459
1643342,1762292145.004932,2.509165,2.600359,0.004583,0.050179
1643342,1762292145.004937,2.509165,2.615398,0.004583,0.057699
1643357,1762292145.020131,2.509165,2.611878,0.004583,0.055939
1643357,1762292145.020170,2.509485,2.615718,0.004743,0.057859
1643357,1762292145.020183,2.509485,2.612838,0.004743,0.056419
1643357,1762292145.020218,2.509165,2.608358,0.004583,0.054179
1643357,1762292145.020239,2.510445,2.606438,0.005223,0.053219
1643357,1762292145.020273,2.509805,2.603878,0.004903,0.051939
1643357,1762292145.020311,2.509805,2.594919,0.004903,0.047460
1643357,1762292145.020323,2.509805,2.608998,0.004903,0.054499
1643357,1762292145.020351,2.509485,2.602919,0.004743,0.051459
1643357,1762292145.020395,2.509805,2.602919,0.004903,0.051459
1643373,1762292145.036036,2.509485,2.600999,0.004743,0.050499
1643373,1762292145.036083,2.509805,2.599079,0.004903,0.049539
1643373,1762292145.036101,2.510445,2.608038,0.005223,0.054019
1643373,1762292145.036111,2.509165,2.607718,0.004583,0.053859
1643373,1762292145.036127,2.509805,2.602919,0.004903,0.051459
1643373,1762292145.036142,2.508845,2.602279,0.004423,0.051139
1643373,1762292145.036170,2.509805,2.595239,0.004903,0.047620
1643373,1762292145.036189,2.509485,2.586920,0.004743,0.043460
1643373,1762292145.036205,2.509805,2.600039,0.004903,0.050019
1643373,1762292145.036244,2.509485,2.589800,0.004743,0.044900
1643373,1762292145.036558,2.508845,2.593319,0.004423,0.046660
1643373,1762292145.036609,2.509485,2.591719,0.004743,0.045860
1643373,1762292145.036618,2.509805,2.589800,0.004903,0.044900
1643373,1762292145.036624,2.509805,2.587240,0.004903,0.043620
1643373,1762292145.036672,2.509485,2.583400,0.004743,0.041700
1643373,1762292145.036693,2.509805,2.581480,0.004903,0.040740
1643373,1762292145.036722,2.509165,2.596199,0.004583,0.048100
1643374,1762292145.037497,2.508845,2.586280,0.004423,0.043140
1643374,1762292145.037518,2.510445,2.585640,0.005223,0.042820
1643374,1762292145.037524,2.509485,2.578280,0.004743,0.039140
1643389,1762292145.051993,2.509805,2.578600,0.004903,0.039300
1643389,1762292145.052036,2.509805,2.570601,0.004903,0.035300
1643389,1762292145.052049,2.509805,2.584040,0.004903,0.042020
1643389,1762292145.052059,2.509165,2.576041,0.004583,0.038020
1643389,1762292145.052069,2.509485,2.579560,0.004743,0.039780
1643389,1762292145.052081,2.509805,2.578280,0.004903,0.039140
1643389,1762292145.052091,2.509165,2.576041,0.004583,0.038020
1643389,1762292145.052101,2.508845,2.592039,0.004423,0.046020
1643389,1762292145.052112,2.509485,2.571241,0.004743,0.035620
1643389,1762292145.052122,2.508525,2.567081,0.004263,0.033541
1643389,1762292145.052338,2.508525,2.570601,0.004263,0.035300
1643389,1762292145.052351,2.509165,2.565481,0.004583,0.032741
1643389,1762292145.052360,2.507885,2.567401,0.003943,0.033701
1643389,1762292145.052368,2.507565,2.563561,0.003783,0.031781
1643389,1762292145.052376,2.507885,2.565801,0.003943,0.032901
1643389,1762292145.052384,2.507885,2.554922,0.003943,0.027461
1643389,1762292145.052392,2.506926,2.565161,0.003463,0.032581
1643389,1762292145.052400,2.506606,2.563561,0.003303,0.031781
1643389,1762292145.052408,2.506286,2.564521,0.003143,0.032261
1643389,1762292145.052416,2.506926,2.577960,0.003463,0.038980
1643405,1762292145.068282,2.505966,2.564521,0.002983,0.032261
1643405,1762292145.068351,2.505646,2.560362,0.002823,0.030181
1643405,1762292145.068370,2.505326,2.559082,0.002663,0.029541
1643408,1762292145.071437,2.505006,2.563881,0.002503,0.031941
1643409,1762292145.072006,2.505006,2.556522,0.002503,0.028261
