time_ms,time_ts,v4,v5,g4,g5
1129988,1762283914.916859,2.503086,2.539563,0.001543,0.019782
1129988,1762283914.916863,2.502126,2.538923,0.001063,0.019462
1129988,1762283914.916903,2.502126,2.540203,0.001063,0.020102
1129988,1762283914.916909,2.502126,2.540203,0.001063,0.020102
1129988,1762283914.917459,2.502126,2.541163,0.001063,0.020582
1129988,1762283914.917488,2.501806,2.542443,0.000903,0.021221
1129988,1762283914.917497,2.502126,2.542763,0.001063,0.021381
1129988,1762283914.917508,2.506606,2.543403,0.003303,0.021701
1129988,1762283914.917515,2.502766,2.544043,0.001383,0.022021
1129988,1762283914.917521,2.502766,2.543723,0.001383,0.021861
1129988,1762283914.917533,2.501806,2.545323,0.000903,0.022661
1129988,1762283914.917540,2.502766,2.546283,0.001383,0.023141
1129988,1762283914.917549,2.502766,2.546283,0.001383,0.023141
1129988,1762283914.917578,2.501486,2.546603,0.000743,0.023301
1130001,1762283914.930594,2.502126,2.547563,0.001063,0.023781
1130001,1762283914.930625,2.501806,2.548203,0.000903,0.024101
1130002,1762283914.930671,2.502126,2.548203,0.001063,0.024101
1130002,1762283914.930799,2.497966,2.549482,-0.001017,0.024741
1130002,1762283914.930835,2.503726,2.550762,0.001863,0.025381
1130002,1762283914.931431,2.503086,2.550442,0.001543,0.025221
1130002,1762283914.931445,2.500206,2.551402,0.000103,0.025701
1130002,1762283914.931451,2.501806,2.552042,0.000903,0.026021
1130002,1762283914.931457,2.501806,2.552042,0.000903,0.026021
1130002,1762283914.931466,2.500846,2.552042,0.000423,0.026021
1130018,1762283914.946656,2.508845,2.554282,0.004423,0.027141
1130018,1762283914.946711,2.501166,2.553322,0.000583,0.026661
1130018,1762283914.946725,2.501166,2.553642,0.000583,0.026821
1130018,1762283914.946737,2.501166,2.553962,0.000583,0.026981
1130018,1762283914.946748,2.510765,2.553642,0.005383,0.026821
1130018,1762283914.946758,2.500846,2.554282,0.000423,0.027141
1130018,1762283914.946768,2.501166,2.554922,0.000583,0.027461
1130018,1762283914.946777,2.501166,2.554922,0.000583,0.027461
1130018,1762283914.946787,2.508845,2.555562,0.004423,0.027781
1130018,1762283914.946797,2.496686,2.555242,-0.001657,0.027621
1130018,1762283914.947058,2.503726,2.554602,0.001863,0.027301
1130018,1762283914.947073,2.508525,2.555882,0.004263,0.027941
1130018,1762283914.947084,2.503726,2.555882,0.001863,0.027941
1130018,1762283914.947093,2.504366,2.555242,0.002183,0.027621
1130018,1762283914.947103,2.497326,2.555242,-0.001337,0.027621
1130018,1762283914.947113,2.501806,2.556202,0.000903,0.028101
1130018,1762283914.947122,2.501486,2.554922,0.000743,0.027461
1130018,1762283914.947131,2.501166,2.554282,0.000583,0.027141
1130018,1762283914.947141,2.497646,2.554922,-0.001177,0.027461
1130018,1762283914.947154,2.506606,2.555242,0.003303,0.027621
1130035,1762283914.963915,2.508525,2.554602,0.004263,0.027301
1130035,1762283914.963993,2.498926,2.554282,-0.000537,0.027141
1130035,1762283914.964043,2.508845,2.554602,0.004423,0.027301
1130035,1762283914.964049,2.497646,2.553962,-0.001177,0.026981
1130035,1762283914.964053,2.503406,2.553962,0.001703,0.026981
1130035,1762283914.964057,2.508845,2.554282,0.004423,0.027141
1130039,1762283914.968112,2.517165,2.554282,0.008582,0.027141
1130039,1762283914.968620,2.508525,2.553002,0.004263,0.026501
1130039,1762283914.968641,2.505646,2.553002,0.002823,0.026501
1130040,1762283914.968672,2.506926,2.552682,0.003463,0.026341
1130050,1762283914.978955,2.500846,2.552682,0.000423,0.026341
1130052,1762283914.981161,2.504046,2.552042,0.002023,0.026021
1130052,1762283914.981197,2.504686,2.551082,0.002343,0.025541
1130052,1762283914.981229,2.502766,2.551402,0.001383,0.025701
1130053,1762283914.981745,2.496686,2.551082,-0.001657,0.025541
1130053,1762283914.981776,2.498606,2.550762,-0.000697,0.025381
1130053,1762283914.981806,2.500846,2.550762,0.000423,0.025381
1130053,1762283914.981824,2.497966,2.550442,-0.001017,0.025221
1130053,1762283914.981838,2.504046,2.549482,0.002023,0.024741
1130053,1762283914.981857,2.506926,2.548203,0.003463,0.024101
1130053,1762283914.982587,2.497646,2.548203,-0.001177,0.024101
1130053,1762283914.982622,2.503086,2.548523,0.001543,0.024261
1130053,1762283914.982629,2.519405,2.547563,0.009702,0.023781
1130053,1762283914.982646,2.504046,2.547883,0.002023,0.023941
1130054,1762283914.982652,2.505326,2.547883,0.002663,0.023941
1130054,1762283914.982657,2.503406,2.547563,0.001703,0.023781
1130054,1762283914.982663,2.506286,2.546603,0.003143,0.023301
