time_ms,time_ts,phase,pos_steps,pos_ft,vel_fps,acc_fps2,t_ms
1714481,1762295625.175283,ACCEL,5,0.02454,0.12000,0.06817,1714481
1714486,1762295625.175289,ACCEL,5,0.02454,0.12000,0.06817,1714486
1714491,1762295625.175295,ACCEL,5,0.02454,0.12000,0.06817,1714491
1714496,1762295625.175300,ACCEL,5,0.02454,0.12000,0.06817,1714496
1714501,1762295625.175306,ACCEL,5,0.02454,0.12000,0.06817,1714501
1714506,1762295625.175312,ACCEL,5,0.02454,0.12000,0.06817,1714506
1714511,1762295625.175318,ACCEL,5,0.02454,0.12000,0.06817,1714511
1714516,1762295625.175323,ACCEL,6,0.02945,0.12000,0.06831,1714516
1714521,1762295625.175328,ACCEL,6,0.02945,0.12000,0.06831,1714521
1714526,1762295625.175334,ACCEL,6,0.02945,0.12000,0.06831,1714526
1714531,1762295625.175340,ACCEL,6,0.02945,0.12000,0.06831,1714531
1714536,1762295625.175345,ACCEL,6,0.02945,0.12000,0.06831,1714536
1714656,1762295625.447979,ACCEL,9,0.04418,0.12000,0.06872,1714656
1714661,1762295625.448007,ACCEL,9,0.04418,0.12000,0.06872,1714661
1714666,1762295625.450833,ACCEL,9,0.04418,0.12000,0.06872,1714666
1714671,1762295625.450855,ACCEL,9,0.04418,0.12000,0.06872,1714671
1714676,1762295625.450867,ACCEL,9,0.04418,0.12000,0.06872,1714676
1714681,1762295625.451328,ACCEL,10,0.04909,0.12000,0.06885,1714681
1714686,1762295625.451341,ACCEL,10,0.04909,0.12000,0.06885,1714686
1714691,1762295625.451351,ACCEL,10,0.04909,0.12000,0.06885,1714691
1714696,1762295625.451361,ACCEL,10,0.04909,0.12000,0.06885,1714696
1714701,1762295625.451430,ACCEL,10,0.04909,0.12000,0.06885,1714701
1714706,1762295625.451455,ACCEL,10,0.04909,0.12000,0.06885,1714706
1714711,1762295625.451468,ACCEL,10,0.04909,0.12000,0.06885,1714711
1714716,1762295625.451479,ACCEL,10,0.04909,0.12000,0.06885,1714716
1714721,1762295625.451488,ACCEL,11,0.05400,0.12000,0.06899,1714721
1714726,1762295625.451498,ACCEL,11,0.05400,0.12000,0.06899,1714726
1714731,1762295625.451506,ACCEL,11,0.05400,0.12000,0.06899,1714731
1714736,1762295625.451514,ACCEL,11,0.05400,0.12000,0.06899,1714736
1714741,1762295625.451524,ACCEL,11,0.05400,0.12000,0.06899,1714741
1714746,1762295625.451561,ACCEL,11,0.05400,0.12000,0.06899,1714746
1714751,1762295625.451673,ACCEL,11,0.05400,0.12000,0.06899,1714751
1714756,1762295625.451694,ACCEL,11,0.05400,0.12000,0.06899,1714756
1714761,1762295625.451766,ACCEL,12,0.05890,0.12000,0.06912,1714761
1714766,1762295625.451888,ACCEL,12,0.05890,0.12000,0.06912,1714766
1714771,1762295625.451926,ACCEL,12,0.05890,0.12000,0.06912,1714771
1714776,1762295625.451944,ACCEL,12,0.05890,0.12000,0.06912,1714776
1714781,1762295625.451978,ACCEL,12,0.05890,0.12000,0.06912,1714781
1714786,1762295625.451996,ACCEL,12,0.05890,0.12000,0.06912,1714786
1714791,1762295625.452007,ACCEL,12,0.05890,0.12000,0.06912,1714791
1714796,1762295625.452016,ACCEL,12,0.05890,0.12000,0.06912,1714796
1714801,1762295625.452029,ACCEL,13,0.06381,0.12000,0.06926,1714801
1714806,1762295625.452036,ACCEL,13,0.06381,0.12000,0.06926,1714806
1714811,1762295625.452044,ACCEL,13,0.06381,0.12000,0.06926,1714811
1714816,1762295625.452053,ACCEL,13,0.06381,0.12000,0.06926,1714816
1714821,1762295625.452061,ACCEL,13,0.06381,0.12000,0.06926,1714821
1714826,1762295625.452070,ACCEL,13,0.06381,0.12000,0.06926,1714826
1714831,1762295625.452079,ACCEL,13,0.06381,0.12000,0.06926,1714831
1714836,1762295625.452090,ACCEL,13,0.06381,0.12000,0.06926,1714836
1714841,1762295625.452099,ACCEL,14,0.06872,0.12000,0.06940,1714841
1714846,1762295625.452107,ACCEL,14,0.06872,0.12000,0.06940,1714846
1714851,1762295625.452116,ACCEL,14,0.06872,0.12000,0.06940,1714851
1714856,1762295625.452125,ACCEL,14,0.06872,0.12000,0.06940,1714856
1714861,1762295625.452156,ACCEL,14,0.06872,0.12000,0.06940,1714861
1714866,1762295625.452181,ACCEL,14,0.06872,0.12000,0.06940,1714866
1714871,1762295625.452194,ACCEL,14,0.06872,0.12000,0.06940,1714871
1714876,1762295625.452213,ACCEL,14,0.06872,0.12000,0.06940,1714876
1714881,1762295625.452717,ACCEL,15,0.07363,0.12000,0.06953,1714881
1714886,1762295625.452739,ACCEL,15,0.07363,0.12000,0.06953,1714886
1714891,1762295625.452753,ACCEL,15,0.07363,0.12000,0.06953,1714891
1714896,1762295625.452763,ACCEL,15,0.07363,0.12000,0.06953,1714896
1714901,1762295625.452772,ACCEL,15,0.07363,0.12000,0.06953,1714901
1714936,1762295625.725560,ACCEL,16,0.07854,0.12000,0.06967,1714936
1714941,1762295625.725578,ACCEL,16,0.07854,0.12000,0.06967,1714941
1714946,1762295625.725646,ACCEL,16,0.07854,0.12000,0.06967,1714946
1714951,1762295625.725655,ACCEL,16,0.07854,0.12000,0.06967,1714951
1714956,1762295625.725662,ACCEL,16,0.07854,0.12000,0.06967,1714956
1714961,1762295625.725669,ACCEL,16,0.07854,0.12000,0.06967,1714961
1714966,1762295625.725676,ACCEL,17,0.08345,0.12000,0.06980,1714966
1714971,1762295625.725683,ACCEL,17,0.08345,0.12000,0.06980,1714971
1714976,1762295625.725690,ACCEL,17,0.08345,0.12000,0.06980,1714976
1714981,1762295625.725696,ACCEL,17,0.08345,0.12000,0.06980,1714981
1714986,1762295625.725702,ACCEL,17,0.08345,0.12000,0.06980,1714986
1714991,1762295625.725711,ACCEL,17,0.08345,0.12000,0.06980,1714991
1714996,1762295625.725717,ACCEL,17,0.08345,0.12000,0.06980,1714996
1715001,1762295625.725724,ACCEL,17,0.08345,0.12000,0.06980,1715001
1715006,1762295625.725730,ACCEL,18,0.08836,0.12000,0.06994,1715006
1715011,1762295625.725736,ACCEL,18,0.08836,0.12000,0.06994,1715011
1715016,1762295625.725743,ACCEL,18,0.08836,0.12000,0.06994,1715016
1715021,1762295625.725749,ACCEL,18,0.08836,0.12000,0.06994,1715021
1715026,1762295625.725755,ACCEL,18,0.08836,0.12000,0.06994,1715026
1715031,1762295625.725761,ACCEL,18,0.08836,0.12000,0.06994,1715031
1715036,1762295625.725767,ACCEL,18,0.08836,0.12000,0.06994,1715036
1715041,1762295625.725774,ACCEL,18,0.08836,0.12000,0.06994,1715041
1715046,1762295625.725780,ACCEL,19,0.09327,0.12000,0.07008,1715046
1715051,1762295625.725787,ACCEL,19,0.09327,0.12000,0.07008,1715051
1715056,1762295625.725793,ACCEL,19,0.09327,0.12000,0.07008,1715056
1715061,1762295625.725799,ACCEL,19,0.09327,0.12000,0.07008,1715061
1715066,1762295625.725805,ACCEL,19,0.09327,0.12000,0.07008,1715066
1715071,1762295625.725811,ACCEL,19,0.09327,0.12000,0.07008,1715071
1715076,1762295625.725817,ACCEL,19,0.09327,0.12000,0.07008,1715076
1715081,1762295625.725823,ACCEL,19,0.09327,0.12000,0.07008,1715081
1715086,1762295625.725829,ACCEL,20,0.09817,0.12000,0.07021,1715086
1715091,1762295625.725836,ACCEL,20,0.09817,0.12000,0.07021,1715091
1715096,1762295625.725842,ACCEL,20,0.09817,0.12000,0.07021,1715096
1715101,1762295625.725848,ACCEL,20,0.09817,0.12000,0.07021,1715101
1715106,1762295625.725854,ACCEL,20,0.09817,0.12000,0.07021,1715106
1715111,1762295625.725860,ACCEL,20,0.09817,0.12000,0.07021,1715111
1715116,1762295625.725866,ACCEL,20,0.09817,0.12000,0.07021,1715116
1715121,1762295625.725872,ACCEL,20,0.09817,0.12000,0.07021,1715121
1715126,1762295625.725878,ACCEL,20,0.09817,0.12000,0.07021,1715126
1715131,1762295625.725884,ACCEL,21,0.10308,0.12000,0.07035,1715131
1715136,1762295625.725890,ACCEL,21,0.10308,0.12000,0.07035,1715136
1715141,1762295625.725896,ACCEL,21,0.10308,0.12000,0.07035,1715141
1715146,1762295625.725902,ACCEL,21,0.10308,0.12000,0.07035,1715146
1715151,1762295625.725908,ACCEL,21,0.10308,0.12000,0.07035,1715151
1715156,1762295625.725914,ACCEL,21,0.10308,0.12000,0.07035,1715156
1715161,1762295625.725924,ACCEL,21,0.10308,0.12000,0.07035,1715161
1715166,1762295625.725930,ACCEL,21,0.10308,0.12000,0.07035,1715166
1715171,1762295625.725936,ACCEL,22,0.10799,0.12000,0.07048,1715171
1715176,1762295625.725942,ACCEL,22,0.10799,0.12000,0.07048,1715176
1715206,1762295625.984271,ACCEL,22,0.10799,0.12000,0.07048,1715206
1715211,1762295625.984298,ACCEL,23,0.11290,0.12000,0.07062,1715211
1715216,1762295625.984313,ACCEL,23,0.11290,0.12000,0.07062,1715216
1715221,1762295625.984398,ACCEL,23,0.11290,0.12000,0.07062,1715221
1715226,1762295625.984406,ACCEL,23,0.11290,0.12000,0.07062,1715226
1715231,1762295625.984414,ACCEL,23,0.11290,0.12000,0.07062,1715231
1715236,1762295625.984422,ACCEL,23,0.11290,0.12000,0.07062,1715236
1715241,1762295625.984430,ACCEL,23,0.11290,0.12000,0.07062,1715241
1715246,1762295625.984437,ACCEL,23,0.11290,0.12000,0.07062,1715246
1715251,1762295625.984445,ACCEL,24,0.11781,0.12000,0.07075,1715251
1715256,1762295625.984453,ACCEL,24,0.11781,0.12000,0.07075,1715256
1715261,1762295625.984461,ACCEL,24,0.11781,0.12000,0.07075,1715261
1715266,1762295625.984468,ACCEL,24,0.11781,0.12000,0.07075,1715266
1715271,1762295625.984475,ACCEL,24,0.11781,0.12000,0.07075,1715271
1715276,1762295625.984482,ACCEL,24,0.11781,0.12000,0.07075,1715276
1715281,1762295625.984489,ACCEL,24,0.11781,0.12000,0.07075,1715281
1715286,1762295625.984497,ACCEL,24,0.11781,0.12000,0.07075,1715286
1715291,1762295625.984504,ACCEL,25,0.12272,0.12000,0.07089,1715291
1715296,1762295625.984511,ACCEL,25,0.12272,0.12000,0.07089,1715296
1715301,1762295625.984518,ACCEL,25,0.12272,0.12000,0.07089,1715301
1715306,1762295625.984525,ACCEL,25,0.12272,0.12000,0.07089,1715306
1715311,1762295625.984532,ACCEL,25,0.12272,0.12000,0.07089,1715311
1715316,1762295625.984540,ACCEL,25,0.12272,0.12000,0.07089,1715316
1715321,1762295625.984546,ACCEL,25,0.12272,0.12000,0.07089,1715321
1715326,1762295625.984554,ACCEL,25,0.12272,0.12000,0.07089,1715326
1715331,1762295625.984561,ACCEL,26,0.12763,0.12000,0.07103,1715331
1715336,1762295625.984569,ACCEL,26,0.12763,0.12000,0.07103,1715336
1715341,1762295625.984576,ACCEL,26,0.12763,0.12000,0.07103,1715341
1715346,1762295625.984582,ACCEL,26,0.12763,0.12000,0.07103,1715346
1715351,1762295625.984588,ACCEL,26,0.12763,0.12000,0.07103,1715351
1715356,1762295625.984594,ACCEL,26,0.12763,0.12000,0.07103,1715356
1715361,1762295625.984601,ACCEL,26,0.12763,0.12000,0.07103,1715361
1715366,1762295625.984607,ACCEL,26,0.12763,0.12000,0.07103,1715366
1715371,1762295625.984613,ACCEL,26,0.12763,0.12000,0.07103,1715371
1715376,1762295625.984619,ACCEL,27,0.13254,0.12000,0.07116,1715376
1715381,1762295625.984625,ACCEL,27,0.13254,0.12000,0.07116,1715381
1715386,1762295625.984631,ACCEL,27,0.13254,0.12000,0.07116,1715386
1715391,1762295625.984637,ACCEL,27,0.13254,0.12000,0.07116,1715391
1715396,1762295625.984643,ACCEL,27,0.13254,0.12000,0.07116,1715396
1715401,1762295625.984649,ACCEL,27,0.13254,0.12000,0.07116,1715401
1715406,1762295625.984655,ACCEL,27,0.13254,0.12000,0.07116,1715406
1715411,1762295625.984661,ACCEL,27,0.13254,0.12000,0.07116,1715411
1715416,1762295625.984667,ACCEL,28,0.13744,0.12000,0.07130,1715416
1715421,1762295625.984673,ACCEL,28,0.13744,0.12000,0.07130,1715421
1715426,1762295625.984679,ACCEL,28,0.13744,0.12000,0.07130,1715426
1715431,1762295625.984685,ACCEL,28,0.13744,0.12000,0.07130,1715431
1715436,1762295625.984691,ACCEL,28,0.13744,0.12000,0.07130,1715436
1715441,1762295625.984697,ACCEL,28,0.13744,0.12000,0.07130,1715441
1715446,1762295625.984703,ACCEL,28,0.13744,0.12000,0.07130,1715446
1715451,1762295625.984708,ACCEL,28,0.13744,0.12000,0.07130,1715451
1715466,1762295626.253287,ACCEL,29,0.14235,0.12000,0.07143,1715466
1715471,1762295626.253312,ACCEL,29,0.14235,0.12000,0.07143,1715471
1715476,1762295626.253323,ACCEL,29,0.14235,0.12000,0.07143,1715476
1715481,1762295626.253359,ACCEL,29,0.14235,0.12000,0.07143,1715481
1715486,1762295626.253371,ACCEL,29,0.14235,0.12000,0.07143,1715486
1715491,1762295626.253380,ACCEL,29,0.14235,0.12000,0.07143,1715491
1715496,1762295626.253388,ACCEL,30,0.14726,0.12000,0.07157,1715496
1715501,1762295626.253397,ACCEL,30,0.14726,0.12000,0.07157,1715501
1715506,1762295626.253404,ACCEL,30,0.14726,0.12000,0.07157,1715506
1715511,1762295626.253417,ACCEL,30,0.14726,0.12000,0.07157,1715511
1715516,1762295626.253425,ACCEL,30,0.14726,0.12000,0.07157,1715516
1715521,1762295626.253433,ACCEL,30,0.14726,0.12000,0.07157,1715521
1715526,1762295626.253441,ACCEL,30,0.14726,0.12000,0.07157,1715526
1715531,1762295626.253448,ACCEL,30,0.14726,0.12000,0.07157,1715531
1715536,1762295626.253456,ACCEL,31,0.15217,0.12000,0.07170,1715536
1715541,1762295626.253464,ACCEL,31,0.15217,0.12000,0.07170,1715541
1715546,1762295626.253471,ACCEL,31,0.15217,0.12000,0.07170,1715546
1715551,1762295626.253479,ACCEL,31,0.15217,0.12000,0.07170,1715551
1715556,1762295626.253487,ACCEL,31,0.15217,0.12000,0.07170,1715556
1715561,1762295626.253494,ACCEL,31,0.15217,0.12000,0.07170,1715561
1715566,1762295626.253500,ACCEL,31,0.15217,0.12000,0.07170,1715566
1715571,1762295626.253508,ACCEL,31,0.15217,0.12000,0.07170,1715571
1715576,1762295626.253515,ACCEL,31,0.15217,0.12000,0.07170,1715576
1715581,1762295626.253522,ACCEL,32,0.15708,0.12000,0.07184,1715581
1715586,1762295626.253529,ACCEL,32,0.15708,0.12000,0.07184,1715586
1715591,1762295626.253536,ACCEL,32,0.15708,0.12000,0.07184,1715591
1715596,1762295626.253544,ACCEL,32,0.15708,0.12000,0.07184,1715596
1715601,1762295626.253553,ACCEL,32,0.15708,0.12000,0.07184,1715601
1715606,1762295626.253561,ACCEL,32,0.15708,0.12000,0.07184,1715606
1715611,1762295626.253568,ACCEL,32,0.15708,0.12000,0.07184,1715611
1715616,1762295626.253576,ACCEL,32,0.15708,0.12000,0.07184,1715616
1715621,1762295626.253584,ACCEL,33,0.16199,0.12000,0.07197,1715621
1715626,1762295626.253591,ACCEL,33,0.16199,0.12000,0.07197,1715626
1715631,1762295626.253598,ACCEL,33,0.16199,0.12000,0.07197,1715631
1715636,1762295626.253605,ACCEL,33,0.16199,0.12000,0.07197,1715636
1715641,1762295626.253612,ACCEL,33,0.16199,0.12000,0.07197,1715641
1715646,1762295626.253622,ACCEL,33,0.16199,0.12000,0.07197,1715646
1715651,1762295626.253629,ACCEL,33,0.16199,0.12000,0.07197,1715651
1715656,1762295626.253636,ACCEL,33,0.16199,0.12000,0.07197,1715656
1715661,1762295626.253643,ACCEL,34,0.16690,0.12000,0.07211,1715661
1715666,1762295626.253650,ACCEL,34,0.16690,0.12000,0.07211,1715666
1715671,1762295626.253657,ACCEL,34,0.16690,0.12000,0.07211,1715671
1715676,1762295626.253664,ACCEL,34,0.16690,0.12000,0.07211,1715676
1715681,1762295626.253671,ACCEL,34,0.16690,0.12000,0.07211,1715681
1715686,1762295626.253678,ACCEL,34,0.16690,0.12000,0.07211,1715686
1715691,1762295626.253685,ACCEL,34,0.16690,0.12000,0.07211,1715691
1715696,1762295626.253691,ACCEL,34,0.16690,0.12000,0.07211,1715696
1715701,1762295626.253698,ACCEL,35,0.17181,0.12000,0.07224,1715701
1715706,1762295626.253705,ACCEL,35,0.17181,0.12000,0.07224,1715706
1715711,1762295626.253711,ACCEL,35,0.17181,0.12000,0.07224,1715711
1715736,1762295626.527616,ACCEL,35,0.17181,0.12000,0.07224,1715736
1715741,1762295626.527638,ACCEL,36,0.17671,0.12000,0.07238,1715741
1715746,1762295626.527649,ACCEL,36,0.17671,0.12000,0.07238,1715746
1715751,1762295626.528641,ACCEL,36,0.17671,0.12000,0.07238,1715751
1715756,1762295626.528652,ACCEL,36,0.17671,0.12000,0.07238,1715756
1715761,1762295626.528661,ACCEL,36,0.17671,0.12000,0.07238,1715761
1715766,1762295626.528671,ACCEL,36,0.17671,0.12000,0.07238,1715766
1715771,1762295626.528679,ACCEL,36,0.17671,0.12000,0.07238,1715771
1715776,1762295626.528688,ACCEL,36,0.17671,0.12000,0.07238,1715776
1715781,1762295626.528697,ACCEL,37,0.18162,0.12000,0.07251,1715781
1715786,1762295626.528705,ACCEL,37,0.18162,0.12000,0.07251,1715786
1715791,1762295626.528713,ACCEL,37,0.18162,0.12000,0.07251,1715791
1715796,1762295626.528722,ACCEL,37,0.18162,0.12000,0.07251,1715796
1715801,1762295626.528730,ACCEL,37,0.18162,0.12000,0.07251,1715801
1715806,1762295626.528738,ACCEL,37,0.18162,0.12000,0.07251,1715806
1715811,1762295626.528747,ACCEL,37,0.18162,0.12000,0.07251,1715811
1715816,1762295626.528755,ACCEL,37,0.18162,0.12000,0.07251,1715816
1715821,1762295626.528763,ACCEL,37,0.18162,0.12000,0.07251,1715821
1715826,1762295626.528770,ACCEL,38,0.18653,0.12000,0.07265,1715826
1715831,1762295626.528778,ACCEL,38,0.18653,0.12000,0.07265,1715831
1715836,1762295626.528787,ACCEL,38,0.18653,0.12000,0.07265,1715836
1715841,1762295626.528795,ACCEL,38,0.18653,0.12000,0.07265,1715841
1715846,1762295626.528807,ACCEL,38,0.18653,0.12000,0.07265,1715846
1715851,1762295626.528816,ACCEL,38,0.18653,0.12000,0.07265,1715851
1715856,1762295626.528824,ACCEL,38,0.18653,0.12000,0.07265,1715856
1715861,1762295626.528831,ACCEL,38,0.18653,0.12000,0.07265,1715861
1715866,1762295626.528840,ACCEL,39,0.19144,0.12000,0.07278,1715866
1715871,1762295626.528848,ACCEL,39,0.19144,0.12000,0.07278,1715871
1715876,1762295626.528856,ACCEL,39,0.19144,0.12000,0.07278,1715876
1715881,1762295626.528863,ACCEL,39,0.19144,0.12000,0.07278,1715881
1715886,1762295626.528871,ACCEL,39,0.19144,0.12000,0.07278,1715886
1715891,1762295626.528879,ACCEL,39,0.19144,0.12000,0.07278,1715891
1715896,1762295626.528887,ACCEL,39,0.19144,0.12000,0.07278,1715896
1715901,1762295626.528895,ACCEL,39,0.19144,0.12000,0.07278,1715901
1715906,1762295626.528903,ACCEL,40,0.19635,0.12000,0.07292,1715906
1715911,1762295626.528911,ACCEL,40,0.19635,0.12000,0.07292,1715911
1715916,1762295626.528919,ACCEL,40,0.19635,0.12000,0.07292,1715916
1715921,1762295626.528927,ACCEL,40,0.19635,0.12000,0.07292,1715921
1715926,1762295626.528935,ACCEL,40,0.19635,0.12000,0.07292,1715926
1715931,1762295626.528943,ACCEL,40,0.19635,0.12000,0.07292,1715931
1715936,1762295626.528953,ACCEL,40,0.19635,0.12000,0.07292,1715936
1715941,1762295626.528961,ACCEL,40,0.19635,0.12000,0.07292,1715941
1715946,1762295626.528969,ACCEL,41,0.20126,0.12000,0.07305,1715946
1715951,1762295626.528977,ACCEL,41,0.20126,0.12000,0.07305,1715951
1715956,1762295626.528985,ACCEL,41,0.20126,0.12000,0.07305,1715956
1715961,1762295626.528992,ACCEL,41,0.20126,0.12000,0.07305,1715961
1715966,1762295626.529000,ACCEL,41,0.20126,0.12000,0.07305,1715966
1715971,1762295626.529008,ACCEL,41,0.20126,0.12000,0.07305,1715971
1715976,1762295626.529016,ACCEL,41,0.20126,0.12000,0.07305,1715976
1716011,1762295626.789276,ACCEL,42,0.20617,0.12085,0.07371,1716011
1716016,1762295626.789296,ACCEL,42,0.20617,0.12085,0.07371,1716016
1716021,1762295626.789306,ACCEL,42,0.20617,0.12085,0.07371,1716021
1716026,1762295626.789313,ACCEL,42,0.20617,0.12085,0.07371,1716026
1716031,1762295626.789337,ACCEL,43,0.21108,0.12385,0.07567,1716031
1716036,1762295626.789344,ACCEL,43,0.21108,0.12385,0.07567,1716036
1716041,1762295626.789351,ACCEL,43,0.21108,0.12385,0.07567,1716041
1716046,1762295626.789358,ACCEL,43,0.21108,0.12385,0.07567,1716046
1716051,1762295626.789365,ACCEL,43,0.21108,0.12385,0.07567,1716051
1716056,1762295626.789372,ACCEL,43,0.21108,0.12385,0.07567,1716056
1716061,1762295626.789378,ACCEL,43,0.21108,0.12385,0.07567,1716061
1716066,1762295626.789384,ACCEL,43,0.21108,0.12385,0.07567,1716066
1716071,1762295626.789391,ACCEL,44,0.21598,0.12685,0.07765,1716071
1716076,1762295626.789403,ACCEL,44,0.21598,0.12685,0.07765,1716076
1716081,1762295626.789409,ACCEL,44,0.21598,0.12685,0.07765,1716081
1716086,1762295626.789415,ACCEL,44,0.21598,0.12685,0.07765,1716086
1716091,1762295626.789422,ACCEL,44,0.21598,0.12685,0.07765,1716091
1716096,1762295626.789428,ACCEL,44,0.21598,0.12685,0.07765,1716096
1716101,1762295626.789434,ACCEL,44,0.21598,0.12685,0.07765,1716101
1716106,1762295626.789440,ACCEL,44,0.21598,0.12685,0.07765,1716106
1716111,1762295626.789447,ACCEL,45,0.22089,0.12986,0.07964,1716111
1716116,1762295626.789454,ACCEL,45,0.22089,0.12986,0.07964,1716116
1716121,1762295626.789460,ACCEL,45,0.22089,0.12986,0.07964,1716121
1716126,1762295626.789466,ACCEL,45,0.22089,0.12986,0.07964,1716126
1716131,1762295626.789472,ACCEL,45,0.22089,0.12986,0.07964,1716131
1716136,1762295626.789478,ACCEL,45,0.22089,0.12986,0.07964,1716136
1716141,1762295626.789484,ACCEL,45,0.22089,0.12986,0.07964,1716141
1716146,1762295626.789490,ACCEL,46,0.22580,0.13287,0.08163,1716146
1716151,1762295626.789520,ACCEL,46,0.22580,0.13287,0.08163,1716151
1716156,1762295626.789526,ACCEL,46,0.22580,0.13287,0.08163,1716156
1716161,1762295626.789533,ACCEL,46,0.22580,0.13287,0.08163,1716161
1716166,1762295626.789538,ACCEL,46,0.22580,0.13287,0.08163,1716166
1716171,1762295626.789544,ACCEL,46,0.22580,0.13287,0.08163,1716171
1716176,1762295626.789550,ACCEL,46,0.22580,0.13287,0.08163,1716176
1716181,1762295626.789556,ACCEL,46,0.22580,0.13287,0.08163,1716181
1716186,1762295626.789561,ACCEL,47,0.23071,0.13589,0.08364,1716186
1716191,1762295626.789567,ACCEL,47,0.23071,0.13589,0.08364,1716191
1716196,1762295626.789573,ACCEL,47,0.23071,0.13589,0.08364,1716196
1716201,1762295626.789578,ACCEL,47,0.23071,0.13589,0.08364,1716201
1716206,1762295626.789584,ACCEL,47,0.23071,0.13589,0.08364,1716206
1716211,1762295626.789590,ACCEL,47,0.23071,0.13589,0.08364,1716211
1716216,1762295626.789595,ACCEL,47,0.23071,0.13589,0.08364,1716216
1716221,1762295626.789601,ACCEL,48,0.23562,0.13892,0.08565,1716221
1716226,1762295626.789607,ACCEL,48,0.23562,0.13892,0.08565,1716226
1716231,1762295626.789613,ACCEL,48,0.23562,0.13892,0.08565,1716231
1716236,1762295626.789619,ACCEL,48,0.23562,0.13892,0.08565,1716236
1716241,1762295626.789625,ACCEL,48,0.23562,0.13892,0.08565,1716241
1716246,1762295626.789630,ACCEL,48,0.23562,0.13892,0.08565,1716246
1716251,1762295626.789636,ACCEL,48,0.23562,0.13892,0.08565,1716251
1716271,1762295627.046058,ACCEL,49,0.24053,0.14195,0.08768,1716271
1716276,1762295627.046078,ACCEL,49,0.24053,0.14195,0.08768,1716276
1716281,1762295627.046087,ACCEL,49,0.24053,0.14195,0.08768,1716281
1716286,1762295627.046095,ACCEL,49,0.24053,0.14195,0.08768,1716286
1716291,1762295627.046102,ACCEL,49,0.24053,0.14195,0.08768,1716291
1716296,1762295627.046126,ACCEL,50,0.24544,0.14498,0.08972,1716296
1716301,1762295627.046133,ACCEL,50,0.24544,0.14498,0.08972,1716301
1716306,1762295627.046140,ACCEL,50,0.24544,0.14498,0.08972,1716306
1716311,1762295627.046150,ACCEL,50,0.24544,0.14498,0.08972,1716311
1716316,1762295627.046156,ACCEL,50,0.24544,0.14498,0.08972,1716316
1716321,1762295627.046163,ACCEL,50,0.24544,0.14498,0.08972,1716321
